BoroName,BoroCT2020,NTAName,CDTANAME,PUMA,empirical_estimate,p_y,p_y_CI_lower,p_y_CI_upper,n_images_by_area,empirical_estimate_p_alop,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,total_population,nhl_white_alone,nhl_black_alone,hispanic_alone,nhl_asian_alone,n_children,n_elderly,total_households,num_households_with_internet,num_households_with_smartphone,median_household_income,num_high_school_graduates,num_bachelors_degree,num_graduate_degree,num_limited_english_speaking_households,ft_elevation_min,ft_elevation_max,ft_elevation_mean,area,n_floodnet_sensors,n_catch_basins,catch_basin_density,cb_days_clogged,has_clogged_cb_complaint,cb_avg_resolution_time,dep_moderate_1_area,dep_moderate_1_frac,dep_moderate_2_area,dep_moderate_2_frac,GEOID,sewer_backup_311c,street_flooding_311c,catch_basin_clogged/flooding_311c,manhole_overflow_311c,highway_flooding_311c
Queens,4018101,Sunnyside,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),4402,0.0,0.0007352474320539,2.4960447803438286e-06,0.005440839928173,289,0.0,0.1274240559397957,0.0007210977257403,0.7933432140283284,3727,1291,24,1431,769,408,393,1788,1658,1753,83817.0,951,880,420,331,66.0,102.0,81.01776747779066,1035688.03960943,0.0,31.0,2.9931792986322852e-05,3.0,1,1.5,0.0,0.0,0.0,0.0,36081018101,0,1,0,0,0
Queens,4018102,Sunnyside,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),4402,0.0,0.0008297797147477,3.310216133719492e-06,0.0060220090631418,370,0.0,0.1657863665182206,0.0012240322572939,0.8929949613484347,3679,1327,111,830,1238,651,382,1770,1731,1586,87273.0,503,959,607,217,67.0,101.0,81.01926411096127,1038481.5538178524,0.0,25.0,2.407361007818628e-05,0.0,0,0.0,0.0,0.0,0.0,0.0,36081018102,0,1,0,0,0
Queens,4018200,Baisley Park,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),4412,0.0018744142455482,0.0023970643955799,9.5012710580366e-06,0.0160988649782882,1067,0.0018744142455482,0.5026629501375103,0.0100866890460543,0.999999969855402,2811,103,1689,366,56,535,457,734,683,653,95417.0,639,428,118,19,12.0,34.0,27.186441282407905,2804356.9396594465,0.0,108.0,3.851150275225493e-05,0.0,0,0.0,8467.650799814626,0.0030194625655758766,8467.650799814626,0.0030194625655758766,36081018200,0,0,0,0,0
Queens,4018300,Sunnyside,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),4402,0.0,0.0007800307204282,7.245559807438796e-06,0.004968136651277,500,0.0,0.2123678829328013,0.0036162386310818,0.9171115403908032,5459,2221,102,1530,1340,1191,855,2397,2257,2328,78164.0,784,1310,837,502,48.0,87.0,69.20643767552387,2314484.6646562205,0.0,73.0,3.154049845944561e-05,0.0,1,0.0,3685.615870494823,0.0015924131737732909,3685.615870494823,0.0015924131737732909,36081018300,4,0,3,0,0
Queens,4018401,Baisley Park,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),4412,0.0,0.0028118276979061,2.3071637322785468e-05,0.0188884841684603,115,0.0,0.1846190461021015,0.0026497520928783,0.8884131711618265,2048,0,1380,194,29,399,224,716,648,651,57833.0,501,250,56,22,13.0,28.0,19.773637024472983,2063311.4250213392,0.0,64.0,3.10180999454981e-05,0.0,1,0.0,46887.586588011065,0.022724435109220675,53273.56013480316,0.025819447073653554,36081018401,0,0,0,0,0
Queens,4018402,Baisley Park,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),4412,0.0,0.0033957629732658,3.244301500733007e-05,0.0218349458411619,166,0.0,0.27316352185691,0.0053711513609815,0.9743896347380964,2829,20,1822,413,275,511,350,672,629,639,87021.0,678,222,116,29,15.0,33.0,21.823362321373946,2287906.669551104,0.0,72.0,3.1469815162576837e-05,2.0,1,2.0,63887.96807350734,0.027924202033137308,77970.70414249698,0.03407949510361589,36081018402,0,0,0,0,0
Queens,4018501,Sunnyside,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),4402,0.0,0.001836701108674,6.853647235494538e-06,0.0133826550618836,111,0.0,0.1227700840677106,0.0007604681475385,0.7758644067182728,3714,1531,27,1272,794,528,568,1762,1532,1615,87500.0,620,855,670,224,61.0,82.0,69.5986798679868,1060458.4589386932,0.0,30.0,2.828965127971538e-05,0.0,1,0.0,20153.224046944422,0.019004256015001067,48041.47901467755,0.04530255627623307,36081018501,0,0,1,0,0
Queens,4018502,Sunnyside,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),4402,0.0,0.0006937474045705,4.739175986183535e-06,0.004526993552603,105,0.0,0.0564949850963399,0.0004974908680466,0.3789933553382411,2981,1531,14,728,563,428,354,1590,1475,1447,120286.0,274,839,815,73,63.0,96.0,78.15747734138972,1059001.3096560123,0.0,33.0,3.116143455074588e-05,8.0,1,8.0,6805.970931552076,0.00642678235569209,18704.298736825956,0.017662205481975786,36081018502,0,0,0,0,0
Queens,4018600,Baisley Park,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),4412,0.0,0.0028568839406783,4.784574054937554e-05,0.016749486249485,348,0.0,0.4019483967825021,0.0165128590656894,0.9972001460554464,1792,7,1041,171,86,359,171,563,539,542,94750.0,466,225,64,24,14.0,40.0,29.635412910205552,1940918.6725837553,0.0,52.0,2.6791436825520093e-05,6.0,1,2.0,28352.37654789665,0.014607709714160203,37812.04016746145,0.019481517026741762,36081018600,0,0,0,0,0
Queens,4018700,Sunnyside,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),4402,0.0004852013585638,0.0030052836681889,7.860988661811323e-05,0.0136345933416828,2061,0.0004852013585638,0.8306288342433056,0.1495769474927846,0.9999999999994847,2968,497,192,1120,1127,560,384,1030,1011,993,95795.0,417,556,425,117,33.0,115.0,64.6467872258561,2598772.238397928,0.0,52.0,2.000944878188193e-05,2.0,1,0.4,43644.076266717304,0.01679411362868132,53165.67175546965,0.02045799588356571,36081018700,1,0,1,0,0
