                                            mean     sd  hdi_3%  hdi_97%  mcse_mean  mcse_sd  ess_bulk  ess_tail  r_hat
p_y[940]                                   0.002  0.003   0.000    0.006      0.000    0.000   10068.0   10610.0    1.0
p_y[941]                                   0.001  0.003   0.000    0.005      0.000    0.000   11138.0   12494.0    1.0
p_y[942]                                   0.008  0.014   0.000    0.030      0.000    0.000    9503.0   18797.0    1.0
p_y[943]                                   0.002  0.006   0.000    0.006      0.000    0.000    9870.0    7831.0    1.0
p_y[944]                                   0.004  0.015   0.000    0.016      0.000    0.000   10243.0    9095.0    1.0
p_y[945]                                   0.001  0.002   0.000    0.002      0.000    0.000    7154.0   12563.0    1.0
p_y[946]                                   0.001  0.003   0.000    0.003      0.000    0.000    8030.0   12488.0    1.0
p_y[947]                                   0.018  0.012   0.001    0.040      0.000    0.000   10220.0   10515.0    1.0
p_y[948]                                   0.004  0.008   0.000    0.015      0.000    0.000    9104.0    5943.0    1.0
p_y[949]                                   0.000  0.001   0.000    0.001      0.000    0.000    9632.0   15401.0    1.0
p_y[950]                                   0.000  0.001   0.000    0.002      0.000    0.000   11159.0   13948.0    1.0
p_y[951]                                   0.002  0.006   0.000    0.009      0.000    0.000   14266.0   12288.0    1.0
p_y[952]                                   0.006  0.008   0.000    0.019      0.000    0.000   10894.0   12794.0    1.0
p_y[953]                                   0.002  0.005   0.000    0.009      0.000    0.000    8523.0    4254.0    1.0
p_y[954]                                   0.002  0.006   0.000    0.008      0.000    0.000   11660.0   11507.0    1.0
p_y[955]                                   0.002  0.005   0.000    0.007      0.000    0.000   10605.0   13321.0    1.0
p_y[956]                                   0.002  0.004   0.000    0.008      0.000    0.000    5914.0    2268.0    1.0
p_y[957]                                   0.002  0.003   0.000    0.006      0.000    0.000   10636.0   12197.0    1.0
p_y[958]                                   0.001  0.003   0.000    0.005      0.000    0.000   12796.0   10866.0    1.0
p_y[959]                                   0.001  0.002   0.000    0.002      0.000    0.000    8984.0    8954.0    1.0
p_y[960]                                   0.002  0.005   0.000    0.008      0.000    0.000    6172.0    4757.0    1.0
p_y[961]                                   0.001  0.002   0.000    0.003      0.000    0.000    6407.0    3874.0    1.0
p_y[962]                                   0.005  0.010   0.000    0.019      0.000    0.000    8410.0    3515.0    1.0
p_y[963]                                   0.051  0.032   0.006    0.110      0.000    0.000   11829.0   12199.0    1.0
p_y[964]                                   0.047  0.038   0.000    0.114      0.000    0.000    8731.0    9068.0    1.0
p_y[965]                                   0.007  0.014   0.000    0.026      0.000    0.000    7297.0    6037.0    1.0
p_y[966]                                   0.003  0.006   0.000    0.011      0.000    0.000    8017.0    5023.0    1.0
p_y[967]                                   0.001  0.003   0.000    0.003      0.000    0.000   11005.0    7995.0    1.0
p_y[968]                                   0.003  0.007   0.000    0.011      0.000    0.000   11770.0   13079.0    1.0
p_y[969]                                   0.000  0.001   0.000    0.001      0.000    0.000    9052.0   12481.0    1.0
p_y[970]                                   0.001  0.003   0.000    0.003      0.000    0.000    4424.0    2249.0    1.0
p_y[971]                                   0.000  0.001   0.000    0.001      0.000    0.000    8785.0   13095.0    1.0
p_y[972]                                   0.001  0.004   0.000    0.005      0.000    0.000    9399.0   13343.0    1.0
p_y[973]                                   0.001  0.002   0.000    0.002      0.000    0.000    8122.0    6222.0    1.0
p_y[974]                                   0.000  0.001   0.000    0.001      0.000    0.000    4632.0    2060.0    1.0
p_y[975]                                   0.005  0.008   0.000    0.016      0.000    0.000    8164.0    7831.0    1.0
p_y[976]                                   0.001  0.003   0.000    0.006      0.000    0.000   10708.0   12334.0    1.0
p_y[977]                                   0.015  0.015   0.000    0.042      0.000    0.000    8147.0    6512.0    1.0
p_y[978]                                   0.003  0.005   0.000    0.010      0.000    0.000    9138.0   10654.0    1.0
p_y[979]                                   0.002  0.004   0.000    0.008      0.000    0.000    9448.0   11878.0    1.0
p_y[980]                                   0.003  0.006   0.000    0.011      0.000    0.000   10985.0   12791.0    1.0
p_y[981]                                   0.002  0.004   0.000    0.007      0.000    0.000    5988.0    1730.0    1.0
p_y[982]                                   0.002  0.004   0.000    0.007      0.000    0.000    9589.0   11544.0    1.0
p_y[983]                                   0.001  0.002   0.000    0.003      0.000    0.000    9096.0   12822.0    1.0
p_y[984]                                   0.002  0.004   0.000    0.006      0.000    0.000    7884.0    2771.0    1.0
p_y[985]                                   0.001  0.003   0.000    0.005      0.000    0.000   12708.0   18239.0    1.0
p_y[986]                                   0.004  0.013   0.000    0.017      0.000    0.000   11964.0   14570.0    1.0
p_y[987]                                   0.002  0.008   0.000    0.009      0.000    0.000    7505.0    5703.0    1.0
p_y[988]                                   0.002  0.007   0.000    0.007      0.000    0.000    8794.0   16812.0    1.0
p_y[989]                                   0.000  0.001   0.000    0.001      0.000    0.000    9520.0   15406.0    1.0
p_y[990]                                   0.001  0.004   0.000    0.003      0.000    0.000   12588.0   17876.0    1.0
p_y[991]                                   0.001  0.002   0.000    0.002      0.000    0.000    8262.0   13390.0    1.0
p_y[992]                                   0.001  0.002   0.000    0.002      0.000    0.000    6483.0    4755.0    1.0
p_y[993]                                   0.003  0.008   0.000    0.010      0.000    0.000   10870.0   18146.0    1.0
p_y[994]                                   0.001  0.003   0.000    0.004      0.000    0.000    9862.0   14299.0    1.0
p_y[995]                                   0.002  0.007   0.000    0.006      0.000    0.000    9011.0   14621.0    1.0
p_y[996]                                   0.001  0.003   0.000    0.003      0.000    0.000    9382.0    9972.0    1.0
p_y[997]                                   0.001  0.005   0.000    0.004      0.000    0.000    8788.0   16670.0    1.0
p_y[998]                                   0.001  0.003   0.000    0.003      0.000    0.000    8709.0   13690.0    1.0
p_y[999]                                   0.001  0.003   0.000    0.005      0.000    0.000   11680.0   19353.0    1.0
p_y[1000]                                  0.001  0.003   0.000    0.005      0.000    0.000   10389.0   11287.0    1.0
p_y[1001]                                  0.001  0.003   0.000    0.005      0.000    0.000   10597.0   14915.0    1.0
p_y[1002]                                  0.001  0.005   0.000    0.005      0.000    0.000    6766.0    6977.0    1.0
p_y[1003]                                  0.001  0.004   0.000    0.006      0.000    0.000    9010.0   13343.0    1.0
p_y[1004]                                  0.003  0.005   0.000    0.011      0.000    0.000   11213.0   11042.0    1.0
p_y[1005]                                  0.002  0.003   0.000    0.007      0.000    0.000    7110.0    2164.0    1.0
p_y[1006]                                  0.000  0.001   0.000    0.001      0.000    0.000    5134.0    2189.0    1.0
p_y[1007]                                  0.000  0.001   0.000    0.001      0.000    0.000    6683.0    9284.0    1.0
p_y[1008]                                  0.001  0.003   0.000    0.005      0.000    0.000   11579.0   17987.0    1.0
p_y[1009]                                  0.002  0.003   0.000    0.007      0.000    0.000   12902.0   11372.0    1.0
p_y[1010]                                  0.001  0.003   0.000    0.004      0.000    0.000    8200.0    4043.0    1.0
p_y[1011]                                  0.004  0.009   0.000    0.015      0.000    0.000   12631.0   14613.0    1.0
p_y[1012]                                  0.001  0.002   0.000    0.004      0.000    0.000   14944.0    7298.0    1.0
p_y[1013]                                  0.002  0.003   0.000    0.005      0.000    0.000   10039.0   12717.0    1.0
p_y[1014]                                  0.003  0.007   0.000    0.011      0.000    0.000   10191.0   10169.0    1.0
p_y[1015]                                  0.001  0.002   0.000    0.004      0.000    0.000    8663.0    4368.0    1.0
p_y[1016]                                  0.003  0.006   0.000    0.010      0.000    0.000    9964.0   16280.0    1.0
p_y[1017]                                  0.002  0.004   0.000    0.006      0.000    0.000    8370.0    9486.0    1.0
p_y[1018]                                  0.001  0.004   0.000    0.005      0.000    0.000    8592.0    6236.0    1.0
p_y[1019]                                  0.001  0.003   0.000    0.004      0.000    0.000   11801.0   12713.0    1.0
p_y[1020]                                  0.001  0.003   0.000    0.004      0.000    0.000    7263.0   13276.0    1.0
p_y[1021]                                  0.001  0.003   0.000    0.005      0.000    0.000   10554.0   13749.0    1.0
p_y[1022]                                  0.002  0.002   0.000    0.005      0.000    0.000    8965.0   15543.0    1.0
p_y[1023]                                  0.006  0.006   0.000    0.017      0.000    0.000    6557.0    5140.0    1.0
p_y[1024]                                  0.001  0.002   0.000    0.003      0.000    0.000    6584.0    3423.0    1.0
p_y[1025]                                  0.002  0.004   0.000    0.006      0.000    0.000   10863.0   17396.0    1.0
p_y[1026]                                  0.002  0.004   0.000    0.008      0.000    0.000   10101.0   11991.0    1.0
p_y[1027]                                  0.002  0.003   0.000    0.006      0.000    0.000   11538.0   15411.0    1.0
p_y[1028]                                  0.001  0.002   0.000    0.005      0.000    0.000    9883.0   15415.0    1.0
p_y[1029]                                  0.001  0.002   0.000    0.005      0.000    0.000   12258.0   13798.0    1.0
p_y[1030]                                  0.001  0.002   0.000    0.003      0.000    0.000    6680.0    7205.0    1.0
p_y[1031]                                  0.001  0.003   0.000    0.004      0.000    0.000    5199.0    2087.0    1.0
p_y[1032]                                  0.001  0.002   0.000    0.003      0.000    0.000    7766.0    4956.0    1.0
p_y[1033]                                  0.001  0.002   0.000    0.003      0.000    0.000    5151.0    2135.0    1.0
p_y[1034]                                  0.001  0.002   0.000    0.002      0.000    0.000    9773.0   12556.0    1.0
p_y[1035]                                  0.001  0.001   0.000    0.002      0.000    0.000   10986.0   16491.0    1.0
p_y[1036]                                  0.001  0.003   0.000    0.003      0.000    0.000   10668.0   10255.0    1.0
p_y[1037]                                  0.001  0.002   0.000    0.002      0.000    0.000   12076.0   10731.0    1.0
p_y[1038]                                  0.001  0.004   0.000    0.003      0.000    0.000   10452.0   12992.0    1.0
p_y[1039]                                  0.005  0.006   0.000    0.016      0.000    0.000    7310.0    5409.0    1.0
p_y[1040]                                  0.001  0.003   0.000    0.005      0.000    0.000   11302.0   10965.0    1.0
p_y[1041]                                  0.002  0.004   0.000    0.008      0.000    0.000    7083.0    2562.0    1.0
p_y[1042]                                  0.002  0.005   0.000    0.008      0.000    0.000   11618.0   11038.0    1.0
p_y[1043]                                  0.001  0.002   0.000    0.003      0.000    0.000   10649.0   12592.0    1.0
p_y[1044]                                  0.001  0.002   0.000    0.003      0.000    0.000    9215.0   13374.0    1.0
p_y[1045]                                  0.002  0.004   0.000    0.009      0.000    0.000   12074.0   12987.0    1.0
p_y[1046]                                  0.001  0.004   0.000    0.004      0.000    0.000    9940.0   10929.0    1.0
p_y[1047]                                  0.001  0.002   0.000    0.005      0.000    0.000    8348.0   13800.0    1.0
p_y[1048]                                  0.004  0.009   0.000    0.014      0.000    0.000   13934.0   17896.0    1.0
p_y[1049]                                  0.000  0.001   0.000    0.002      0.000    0.000   11483.0   11769.0    1.0
p_y[1050]                                  0.001  0.003   0.000    0.003      0.000    0.000   11113.0   13025.0    1.0
p_y[1051]                                  0.003  0.008   0.000    0.011      0.000    0.000   11977.0   15519.0    1.0
p_y[1052]                                  0.001  0.003   0.000    0.005      0.000    0.000   10599.0   15393.0    1.0
p_y[1053]                                  0.003  0.006   0.000    0.010      0.000    0.000   14032.0   13190.0    1.0
p_y[1054]                                  0.001  0.006   0.000    0.005      0.000    0.000    8896.0   14663.0    1.0
p_y[1055]                                  0.001  0.002   0.000    0.003      0.000    0.000    9796.0   10968.0    1.0
p_y[1056]                                  0.001  0.003   0.000    0.003      0.000    0.000    7862.0    9019.0    1.0
p_y[1057]                                  0.001  0.003   0.000    0.003      0.000    0.000   10420.0   10795.0    1.0
p_y[1058]                                  0.001  0.002   0.000    0.003      0.000    0.000    7860.0   14906.0    1.0
p_y[1059]                                  0.002  0.003   0.000    0.006      0.000    0.000   10548.0   11847.0    1.0
p_y[1060]                                  0.002  0.005   0.000    0.009      0.000    0.000   12017.0   11427.0    1.0
p_y[1061]                                  0.001  0.003   0.000    0.004      0.000    0.000    8795.0   10944.0    1.0
p_y[1062]                                  0.009  0.010   0.000    0.026      0.000    0.000    9929.0    3406.0    1.0
p_y[1063]                                  0.001  0.002   0.000    0.005      0.000    0.000   12147.0    7052.0    1.0
p_y[1064]                                  0.022  0.020   0.000    0.057      0.000    0.000    7518.0    7543.0    1.0
p_y[1065]                                  0.001  0.004   0.000    0.005      0.000    0.000    6731.0    2573.0    1.0
p_y[1066]                                  0.001  0.001   0.000    0.002      0.000    0.000    9263.0   13728.0    1.0
p_y[1067]                                  0.001  0.002   0.000    0.003      0.000    0.000    7014.0    8865.0    1.0
p_y[1068]                                  0.003  0.008   0.000    0.015      0.000    0.000    7518.0   13235.0    1.0
p_y[1069]                                  0.001  0.002   0.000    0.003      0.000    0.000    9452.0   13659.0    1.0
p_y[1070]                                  0.001  0.003   0.000    0.004      0.000    0.000   10240.0   14164.0    1.0
p_y[1071]                                  0.001  0.004   0.000    0.005      0.000    0.000   13079.0   15530.0    1.0
p_y[1072]                                  0.001  0.003   0.000    0.004      0.000    0.000    9238.0   12815.0    1.0
p_y[1073]                                  0.002  0.006   0.000    0.009      0.000    0.000    7689.0    3915.0    1.0
p_y[1074]                                  0.003  0.008   0.000    0.011      0.000    0.000    6849.0   15794.0    1.0
p_y[1075]                                  0.008  0.011   0.000    0.026      0.000    0.000   14553.0   13096.0    1.0
p_y[1076]                                  0.001  0.003   0.000    0.004      0.000    0.000    8951.0    8353.0    1.0
p_y[1077]                                  0.002  0.004   0.000    0.008      0.000    0.000    8291.0    9161.0    1.0
p_y[1078]                                  0.001  0.002   0.000    0.003      0.000    0.000    7585.0    3374.0    1.0
p_y[1079]                                  0.001  0.002   0.000    0.002      0.000    0.000   11287.0   14305.0    1.0
p_y[1080]                                  0.027  0.026   0.000    0.074      0.000    0.000    5717.0    1928.0    1.0
p_y[1081]                                  0.003  0.006   0.000    0.012      0.000    0.000    5030.0    2329.0    1.0
p_y[1082]                                  0.002  0.003   0.000    0.006      0.000    0.000   13243.0   14391.0    1.0
p_y[1083]                                  0.001  0.003   0.000    0.002      0.000    0.000    8066.0    2533.0    1.0
p_y[1084]                                  0.001  0.003   0.000    0.003      0.000    0.000   10599.0   15310.0    1.0
p_y[1085]                                  0.001  0.005   0.000    0.005      0.000    0.000    8971.0   12546.0    1.0
p_y[1086]                                  0.003  0.008   0.000    0.013      0.000    0.000   11573.0   14089.0    1.0
p_y[1087]                                  0.002  0.006   0.000    0.007      0.000    0.000   10563.0   12106.0    1.0
p_y[1088]                                  0.009  0.015   0.000    0.032      0.000    0.000   14603.0   14952.0    1.0
p_y[1089]                                  0.001  0.003   0.000    0.004      0.000    0.000    7862.0    3979.0    1.0
p_y[1090]                                  0.001  0.004   0.000    0.004      0.000    0.000    7864.0   10094.0    1.0
p_y[1091]                                  0.001  0.003   0.000    0.004      0.000    0.000   10278.0   12071.0    1.0
p_y[1092]                                  0.002  0.006   0.000    0.009      0.000    0.000   12223.0   14985.0    1.0
p_y[1093]                                  0.001  0.003   0.000    0.004      0.000    0.000    7734.0    4229.0    1.0
p_y[1094]                                  0.001  0.003   0.000    0.004      0.000    0.000   10119.0   12998.0    1.0
p_y[1095]                                  0.002  0.005   0.000    0.007      0.000    0.000   12077.0   14303.0    1.0
p_y[1096]                                  0.002  0.004   0.000    0.007      0.000    0.000   11680.0   17169.0    1.0
p_y[1097]                                  0.002  0.006   0.000    0.008      0.000    0.000    9445.0    4396.0    1.0
p_y[1098]                                  0.001  0.003   0.000    0.006      0.000    0.000    7667.0   10017.0    1.0
p_y[1099]                                  0.002  0.003   0.000    0.006      0.000    0.000   12668.0   16133.0    1.0
p_y[1100]                                  0.002  0.003   0.000    0.007      0.000    0.000    6822.0    4097.0    1.0
p_y[1101]                                  0.014  0.021   0.000    0.050      0.000    0.000    9387.0   10600.0    1.0
p_y[1102]                                  0.003  0.005   0.000    0.010      0.000    0.000   14485.0   15321.0    1.0
p_y[1103]                                  0.005  0.008   0.000    0.017      0.000    0.000    8300.0    9943.0    1.0
p_y[1104]                                  0.001  0.003   0.000    0.005      0.000    0.000    9429.0   11509.0    1.0
p_y[1105]                                  0.002  0.004   0.000    0.009      0.000    0.000   14164.0   13616.0    1.0
p_y[1106]                                  0.003  0.006   0.000    0.011      0.000    0.000    9353.0    4028.0    1.0
p_y[1107]                                  0.007  0.013   0.000    0.027      0.000    0.000   12180.0    9317.0    1.0
p_y[1108]                                  0.002  0.004   0.000    0.007      0.000    0.000   11577.0   13047.0    1.0
p_y[1109]                                  0.005  0.008   0.000    0.019      0.000    0.000    9795.0   12670.0    1.0
p_y[1110]                                  0.003  0.007   0.000    0.012      0.000    0.000   12711.0   17217.0    1.0
p_y[1111]                                  0.017  0.021   0.000    0.052      0.000    0.000    9078.0    7990.0    1.0
p_y[1112]                                  0.003  0.006   0.000    0.011      0.000    0.000   13457.0   14466.0    1.0
p_y[1113]                                  0.005  0.009   0.000    0.018      0.000    0.000   16162.0   18298.0    1.0
p_y[1114]                                  0.003  0.007   0.000    0.013      0.000    0.000    9790.0    5926.0    1.0
p_y[1115]                                  0.066  0.038   0.011    0.137      0.000    0.000    9498.0    3870.0    1.0
p_y[1116]                                  0.033  0.026   0.000    0.078      0.000    0.000    8749.0    4097.0    1.0
p_y[1117]                                  0.001  0.003   0.000    0.005      0.000    0.000   13105.0    8196.0    1.0
p_y[1118]                                  0.069  0.048   0.004    0.157      0.001    0.000    8365.0    2952.0    1.0
p_y[1119]                                  0.045  0.034   0.002    0.106      0.000    0.000   10355.0   12300.0    1.0
p_y[1120]                                  0.002  0.002   0.000    0.005      0.000    0.000   11880.0   13172.0    1.0
p_y[1121]                                  0.004  0.005   0.000    0.012      0.000    0.000   12155.0   15554.0    1.0
p_y[1122]                                  0.048  0.044   0.000    0.126      0.000    0.000   13561.0   10736.0    1.0
p_y[1123]                                  0.003  0.004   0.000    0.010      0.000    0.000   11660.0   10456.0    1.0
p_y[1124]                                  0.003  0.006   0.000    0.010      0.000    0.000   11748.0   18204.0    1.0
p_y[1125]                                  0.001  0.003   0.000    0.006      0.000    0.000   10088.0    6844.0    1.0
p_y[1126]                                  0.001  0.002   0.000    0.003      0.000    0.000    6930.0    2337.0    1.0
p_y[1127]                                  0.002  0.002   0.000    0.006      0.000    0.000   11587.0   14800.0    1.0
p_y[1128]                                  0.006  0.006   0.000    0.016      0.000    0.000    7334.0    9125.0    1.0
p_y[1129]                                  0.024  0.052   0.000    0.101      0.001    0.000    7331.0    8922.0    1.0
p_y[1130]                                  0.001  0.001   0.000    0.002      0.000    0.000    7483.0    4000.0    1.0
p_y[1131]                                  0.002  0.003   0.000    0.006      0.000    0.000   10374.0   15833.0    1.0
p_y[1132]                                  0.002  0.006   0.000    0.009      0.000    0.000   12204.0   12577.0    1.0
p_y[1133]                                  0.002  0.004   0.000    0.007      0.000    0.000    9997.0   11487.0    1.0
p_y[1134]                                  0.002  0.003   0.000    0.006      0.000    0.000   10243.0   13359.0    1.0
p_y[1135]                                  0.014  0.014   0.000    0.039      0.000    0.000   13043.0   10866.0    1.0
p_y[1136]                                  0.006  0.007   0.000    0.017      0.000    0.000    9592.0    8796.0    1.0
p_y[1137]                                  0.002  0.005   0.000    0.009      0.000    0.000    9364.0    9261.0    1.0
p_y[1138]                                  0.003  0.005   0.000    0.010      0.000    0.000    8069.0    3719.0    1.0
p_y[1139]                                  0.008  0.012   0.000    0.026      0.000    0.000    7035.0    6404.0    1.0
p_y[1140]                                  0.003  0.004   0.000    0.008      0.000    0.000   12864.0   16259.0    1.0
p_y[1141]                                  0.007  0.009   0.000    0.023      0.000    0.000    9617.0   15107.0    1.0
p_y[1142]                                  0.353  0.159   0.088    0.650      0.001    0.001   12053.0   14651.0    1.0
p_y[1143]                                  0.006  0.010   0.000    0.021      0.000    0.000    8231.0    4216.0    1.0
p_y[1144]                                  0.339  0.171   0.064    0.668      0.002    0.002    5879.0    2001.0    1.0
p_y[1145]                                  0.006  0.008   0.000    0.019      0.000    0.000    6911.0    3716.0    1.0
p_y[1146]                                  0.007  0.011   0.000    0.025      0.000    0.000    7165.0    2567.0    1.0
p_y[1147]                                  0.011  0.014   0.000    0.035      0.000    0.000    9560.0    3830.0    1.0
p_y[1148]                                  0.004  0.005   0.000    0.012      0.000    0.000   11602.0    9290.0    1.0
p_y[1149]                                  0.001  0.003   0.000    0.004      0.000    0.000   10487.0   13231.0    1.0
p_y[1150]                                  0.002  0.005   0.000    0.007      0.000    0.000    7545.0    9816.0    1.0
p_y[1151]                                  0.004  0.007   0.000    0.014      0.000    0.000   12015.0   14201.0    1.0
p_y[1152]                                  0.001  0.002   0.000    0.003      0.000    0.000   11584.0   11671.0    1.0
p_y[1153]                                  0.002  0.004   0.000    0.006      0.000    0.000    8441.0   12222.0    1.0
p_y[1154]                                  0.032  0.026   0.000    0.078      0.000    0.000    7815.0    6656.0    1.0
p_y[1155]                                  0.003  0.004   0.000    0.009      0.000    0.000   11998.0   11518.0    1.0
p_y[1156]                                  0.001  0.003   0.000    0.003      0.000    0.000    7942.0    6431.0    1.0
p_y[1157]                                  0.001  0.003   0.000    0.003      0.000    0.000   10461.0   13631.0    1.0
p_y[1158]                                  0.009  0.016   0.000    0.033      0.000    0.000    5052.0    1718.0    1.0
p_y[1159]                                  0.003  0.006   0.000    0.010      0.000    0.000   10659.0    7048.0    1.0
p_y[1160]                                  0.003  0.007   0.000    0.012      0.000    0.000    8651.0    3867.0    1.0
p_y[1161]                                  0.002  0.006   0.000    0.010      0.000    0.000   14600.0   15635.0    1.0
p_y[1162]                                  0.001  0.003   0.000    0.006      0.000    0.000    9323.0    6502.0    1.0
p_y[1163]                                  0.011  0.017   0.000    0.036      0.000    0.000    6778.0    5805.0    1.0
p_y[1164]                                  0.003  0.009   0.000    0.011      0.000    0.000    5191.0    2529.0    1.0
p_y[1165]                                  0.001  0.002   0.000    0.005      0.000    0.000    7355.0    4417.0    1.0
p_y[1166]                                  0.003  0.005   0.000    0.010      0.000    0.000   12966.0   15470.0    1.0
p_y[1167]                                  0.001  0.002   0.000    0.003      0.000    0.000   10027.0   13336.0    1.0
p_y[1168]                                  0.002  0.004   0.000    0.007      0.000    0.000    5902.0    7461.0    1.0
p_y[1169]                                  0.001  0.002   0.000    0.003      0.000    0.000   11806.0   14175.0    1.0
p_y[1170]                                  0.001  0.002   0.000    0.003      0.000    0.000    9734.0   16605.0    1.0
p_y[1171]                                  0.001  0.001   0.000    0.002      0.000    0.000    7629.0    6147.0    1.0
p_y[1172]                                  0.002  0.004   0.000    0.007      0.000    0.000    9192.0   10713.0    1.0
p_y[1173]                                  0.001  0.004   0.000    0.006      0.000    0.000    5833.0    2075.0    1.0
p_y[1174]                                  0.002  0.004   0.000    0.007      0.000    0.000    9962.0    8012.0    1.0
p_y[1175]                                  0.002  0.004   0.000    0.006      0.000    0.000    5935.0    4809.0    1.0
p_y[1176]                                  0.002  0.004   0.000    0.007      0.000    0.000    6894.0    5580.0    1.0
p_y[1177]                                  0.010  0.020   0.000    0.041      0.000    0.000    6733.0    3218.0    1.0
p_y[1178]                                  0.001  0.003   0.000    0.005      0.000    0.000   10719.0   13325.0    1.0
p_y[1179]                                  0.002  0.006   0.000    0.010      0.000    0.000    6457.0    3542.0    1.0
p_y[1180]                                  0.001  0.004   0.000    0.005      0.000    0.000    6781.0    3291.0    1.0
p_y[1181]                                  0.002  0.003   0.000    0.006      0.000    0.000    8198.0    5204.0    1.0
p_y[1182]                                  0.001  0.003   0.000    0.004      0.000    0.000    7009.0    2931.0    1.0
p_y[1183]                                  0.016  0.018   0.000    0.047      0.000    0.000   11961.0   10516.0    1.0
p_y[1184]                                  0.001  0.003   0.000    0.005      0.000    0.000    5937.0    2982.0    1.0
p_y[1185]                                  0.002  0.006   0.000    0.009      0.000    0.000    7441.0   10248.0    1.0
p_y[1186]                                  0.002  0.004   0.000    0.007      0.000    0.000    3891.0    1965.0    1.0
p_y[1187]                                  0.027  0.026   0.000    0.074      0.000    0.000   10314.0   11824.0    1.0
p_y[1188]                                  0.001  0.003   0.000    0.005      0.000    0.000   10074.0   13424.0    1.0
p_y[1189]                                  0.001  0.003   0.000    0.005      0.000    0.000   10015.0   15013.0    1.0
p_y[1190]                                  0.002  0.003   0.000    0.006      0.000    0.000    8852.0   13766.0    1.0
p_y[1191]                                  0.002  0.007   0.000    0.008      0.000    0.000   11708.0   12896.0    1.0
p_y[1192]                                  0.002  0.009   0.000    0.009      0.000    0.000   10414.0   12520.0    1.0
p_y[1193]                                  0.002  0.005   0.000    0.007      0.000    0.000    7795.0    3844.0    1.0
p_y[1194]                                  0.001  0.005   0.000    0.006      0.000    0.000   12557.0   14417.0    1.0
p_y[1195]                                  0.001  0.003   0.000    0.005      0.000    0.000   10433.0   12998.0    1.0
p_y[1196]                                  0.002  0.005   0.000    0.007      0.000    0.000    7678.0    6862.0    1.0
p_y[1197]                                  0.003  0.007   0.000    0.011      0.000    0.000    8502.0    7503.0    1.0
p_y[1198]                                  0.041  0.033   0.000    0.100      0.000    0.000    5118.0    2463.0    1.0
p_y[1199]                                  0.001  0.003   0.000    0.005      0.000    0.000    9036.0   13756.0    1.0
p_y[1200]                                  0.002  0.004   0.000    0.006      0.000    0.000    8820.0    4119.0    1.0
p_y[1201]                                  0.001  0.002   0.000    0.005      0.000    0.000   12761.0   15642.0    1.0
p_y[1202]                                  0.003  0.005   0.000    0.009      0.000    0.000   10095.0   15974.0    1.0
p_y[1203]                                  0.001  0.003   0.000    0.005      0.000    0.000    7803.0   11637.0    1.0
p_y[1204]                                  0.002  0.004   0.000    0.009      0.000    0.000   11727.0   11373.0    1.0
p_y[1205]                                  0.011  0.014   0.000    0.034      0.000    0.000   11846.0   10282.0    1.0
p_y[1206]                                  0.002  0.003   0.000    0.006      0.000    0.000    4487.0    2109.0    1.0
p_y[1207]                                  0.010  0.013   0.000    0.033      0.000    0.000   11386.0   11165.0    1.0
p_y[1208]                                  0.002  0.004   0.000    0.009      0.000    0.000   13720.0   11722.0    1.0
p_y[1209]                                  0.001  0.003   0.000    0.005      0.000    0.000    4693.0    2070.0    1.0
p_y[1210]                                  0.004  0.008   0.000    0.016      0.000    0.000    7752.0    8388.0    1.0
p_y[1211]                                  0.002  0.004   0.000    0.006      0.000    0.000    9096.0    4084.0    1.0
p_y[1212]                                  0.001  0.003   0.000    0.005      0.000    0.000   11885.0   15682.0    1.0
p_y[1213]                                  0.001  0.003   0.000    0.005      0.000    0.000   11662.0   11992.0    1.0
p_y[1214]                                  0.002  0.005   0.000    0.008      0.000    0.000    8436.0    5475.0    1.0
p_y[1215]                                  0.011  0.016   0.000    0.038      0.000    0.000   11452.0   15888.0    1.0
p_y[1216]                                  0.019  0.018   0.000    0.050      0.000    0.000    9547.0   10077.0    1.0
p_y[1217]                                  0.003  0.005   0.000    0.009      0.000    0.000   13016.0   12980.0    1.0
p_y[1218]                                  0.001  0.003   0.000    0.005      0.000    0.000    7072.0    3434.0    1.0
p_y[1219]                                  0.003  0.005   0.000    0.011      0.000    0.000   15798.0   14160.0    1.0
p_y[1220]                                  0.003  0.006   0.000    0.011      0.000    0.000   14037.0   15976.0    1.0
p_y[1221]                                  0.002  0.004   0.000    0.009      0.000    0.000   14079.0   17604.0    1.0
p_y[1222]                                  0.003  0.006   0.000    0.012      0.000    0.000   12634.0   12072.0    1.0
p_y[1223]                                  0.009  0.010   0.000    0.027      0.000    0.000   12529.0   13892.0    1.0
p_y[1224]                                  0.003  0.005   0.000    0.011      0.000    0.000   11484.0   15337.0    1.0
p_y[1225]                                  0.020  0.019   0.000    0.055      0.000    0.000    9012.0    5696.0    1.0
p_y[1226]                                  0.004  0.006   0.000    0.014      0.000    0.000   11394.0   10375.0    1.0
p_y[1227]                                  0.012  0.013   0.000    0.034      0.000    0.000   13214.0   14571.0    1.0
p_y[1228]                                  0.002  0.004   0.000    0.008      0.000    0.000    5727.0    3912.0    1.0
p_y[1229]                                  0.001  0.002   0.000    0.004      0.000    0.000    8762.0   14270.0    1.0
p_y[1230]                                  0.002  0.007   0.000    0.007      0.000    0.000    8386.0   12529.0    1.0
