BoroName,BoroCT2020,NTAName,CDTANAME,PUMA,NTA2020,CDTA2020,n_total,n_classified_positive,n_tp,n_fp,n_tn,n_fn,total_not_annotated,positives_not_annotated,negatives_not_annotated,p_y,p_y_CI_lower,p_y_CI_upper,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,total_population,nhl_white_alone,nhl_black_alone,hispanic_alone,nhl_asian_alone,num_households_with_internet,num_households_with_smartphone,median_household_income,num_high_school_graduates,num_bachelors_degree,num_graduate_degree,num_limited_english_speaking_households,ft_elevation_min,ft_elevation_max,ft_elevation_mean,area,n_floodnet_sensors,dep_moderate_1_area,dep_moderate_2_area,dep_moderate_1_frac,dep_moderate_2_frac,GEOID,sewer_backup_311c,street_flooding_311c,manhole_overflow_311c,catch_basin_clogged/flooding_311c,highway_flooding_311c
Brooklyn,3054300,Brooklyn Navy Yard,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0261,BK02,677.0,2.0,0.0,0.0,0.0,0.0,677.0,2.0,675.0,0.0042090210025416,0.0001202213312147,0.019001359878205,0.6920362329167186,0.0781702577379455,0.999997711477872,0,0,0,0,0,0,0,-666666666,0,0,0,0,0.0,49.0,7.197476177853426,10106208.967751808,0.0,54012.79841318814,48528.25283323935,0.005344516285536854,0.004801825589406427,36047054300,0,0,0,0,0
Brooklyn,3054500,South Williamsburg,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),4301,BK0103,BK01,245.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,245.0,0.0024838906309214,1.868455517702425e-05,0.0150183998012349,0.2895137701545588,0.0045672966259977,0.9754586464088384,7806,3433,2527,1623,158,1309,1539,34091,1054,459,441,503,9.0,54.0,33.802131320419605,1801778.5617683374,0.0,7630.184571464787,0.0,0.0042348070586300125,0.0,36047054500,0,0,0,0,0
Queens,4030904,Jackson Heights,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),4403,QN0301,QN03,1730.0,4.0,1.0,0.0,1.0,0.0,1728.0,3.0,1726.0,0.0067168758104036,0.0006630013885887,0.0199913620538327,1.0,1.0,1.0,2762,563,10,972,1065,811,824,55406,571,366,200,414,12.0,48.0,27.801183750336293,4460640.053146278,0.0,32661.354430574276,33551.744107571285,0.00732212284367954,0.007521733138701883,36081030904,1,0,0,0,0
Queens,4030905,Jackson Heights,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),4403,QN0301,QN03,438.0,0.0,0.0,0.0,1.0,0.0,437.0,0.0,438.0,0.0033049147470997,6.589723233576256e-05,0.0176810156263362,0.5035705972180419,0.0284513543835701,0.9995954291865116,2951,215,115,1273,1321,930,853,93125,620,249,159,264,18.0,54.0,26.73625475010823,2079212.8561509438,0.0,46885.203669493334,15416.671172904855,0.022549496811157477,0.0074146671069764,36081030905,0,0,0,0,0
Brooklyn,3069602,Marine Park-Mill Basin-Bergen Beach,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1802,BK18,158.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,158.0,0.0088135950740422,0.0001531719858724,0.0447000358832014,0.5051309528221638,0.0239124743830916,0.9992720795167864,5220,3245,1141,266,415,1797,1820,90917,1059,1342,675,276,0.0,35.0,9.855411050342363,7888898.907843249,0.0,12635.131114957036,33.602024822171316,0.0016016343044268216,4.259406187695438e-06,36047069602,3,0,2,1,0
Brooklyn,3070601,Marine Park-Mill Basin-Bergen Beach,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1802,BK18,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0039725795407323,4.902290026014696e-06,0.0321899334880572,0.026219790965443,3.921764730618615e-05,0.2303007017430634,2748,2206,0,107,19,920,891,167857,419,423,578,35,0.0,15.0,7.946275044502519,4536164.706293667,0.0,22089.25284423215,652.895387988121,0.004869587917207809,0.0001439311467421512,36047070601,5,0,0,1,0
Staten Island,5017016,Arden Heights-Rossville,SI03 South Shore (CD 3 Approximation),4503,SI0303,SI03,83.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,83.0,0.0048914810468233,3.420159212476411e-05,0.0371289113389808,0.2149344456109018,0.0028347549260023,0.9567330142153356,4732,3758,0,289,654,1404,1409,116635,1040,1040,375,42,8.0,99.0,47.77811848055894,7141400.025574851,0.0,254375.08446347696,83372.01969208945,0.03561977813208985,0.011674464305810733,36085017016,1,0,0,1,0
Bronx,2005600,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0901,BX09,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,90.0,0.0029751340265717,1.426804876638656e-05,0.020477558222896,0.1633998575875505,0.001283309231894,0.8446474825090834,2311,56,328,1613,91,615,792,39572,346,334,44,288,15.0,62.0,41.49874338624338,1511715.8602856114,0.0,0.0,0.0,0.0,0.0,36005005600,0,0,0,0,0
Bronx,2006200,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0901,BX09,345.0,0.0,0.0,0.0,1.0,0.0,344.0,0.0,345.0,0.002913504118363,7.886957002161066e-05,0.0149488139444948,0.444966285241947,0.0268441885287512,0.994462471973119,6217,82,1875,4260,0,1618,1972,30236,1222,350,82,571,6.0,42.0,23.618093357098125,2074860.7394367096,0.0,0.0,0.0,0.0,0.0,36005006200,0,0,0,0,0
Queens,4127700,Jamaica Estates-Holliswood,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),4408,QN0804,QN08,445.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,445.0,0.0019653692856454,7.990748073945246e-05,0.0096132070490158,0.4198129597972042,0.0349354122322612,0.9864120193239446,3198,2077,384,109,410,1054,1005,140924,234,1002,666,136,0.0,147.0,91.2090540845952,11505244.7098633,0.0,0.0,0.0,0.0,0.0,36081127700,0,0,0,0,0
Bronx,2021601,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0901,BX09,374.0,0.0,0.0,0.0,0.0,0.0,374.0,0.0,374.0,0.0029208720229824,3.69090841864523e-05,0.0164113133030695,0.4386607609010534,0.0137094099255435,0.9979474306046748,4421,213,708,3015,405,1382,1484,45156,1151,188,150,435,1.0,66.0,34.184981269156545,1761364.1006902969,0.0,39142.1740591987,44022.181513957825,0.02222264780113236,0.024993231948297955,36005021601,0,0,0,0,0
Bronx,2021602,Parkchester,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0904,BX09,390.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,390.0,0.0016413188763977,4.80189670695217e-05,0.0090817393114091,0.3386172708121202,0.018553570054576,0.971503577356336,6093,168,1707,1790,2085,2254,2238,60286,1341,867,567,144,0.0,68.0,35.05612130707252,1788231.5719505916,0.0,15150.014831747496,21582.863327387895,0.00847206540214585,0.012069389482842786,36005021602,0,0,0,0,0
Queens,4138502,Alley Pond Park,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),4411,QN1191,QN11,1300.0,5.0,2.0,0.0,0.0,0.0,1298.0,3.0,1295.0,0.0134891817479729,0.0025717707722955,0.0353516361524383,1.0,1.0,1.0,109,97,0,9,3,0,0,-666666666,0,6,31,0,0.0,228.0,92.1175747628916,26132145.15232372,0.0,25869.989205161575,1716.374495721061,0.000989968066317019,6.568058174008871e-05,36081138502,0,0,0,0,0
Queens,4152901,Douglaston-Little Neck,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),4411,QN1103,QN11,579.0,3.0,0.0,1.0,0.0,0.0,578.0,2.0,576.0,0.0114058840842927,0.0004472545038441,0.0392918838211583,0.8841473844610502,0.2281910765046385,0.9999999999167272,5891,1614,366,463,3361,2051,1757,94250,991,1442,757,287,32.0,239.0,163.2049813134364,15065101.3353641,0.0,0.0,0.0,0.0,0.0,36081152901,0,0,0,0,0
Brooklyn,3010100,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),4307,BK0702,BK07,726.0,1.0,0.0,0.0,0.0,0.0,726.0,1.0,725.0,0.0048821202288928,6.181317926136336e-05,0.0229202153431561,0.7112817978073703,0.0438856429312647,0.9999999511116706,4372,1155,120,2663,283,1381,1349,118906,675,751,679,72,8.0,69.0,27.58857850070721,3393646.6028774055,0.0,11224.885644985328,443.042063906252,0.0033076177217356605,0.00013055044197312867,36047010100,1,0,0,0,0
Queens,4048900,Woodside,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),4402,QN0203,QN02,1257.0,2.0,0.0,0.0,1.0,0.0,1256.0,2.0,1255.0,0.003962092878604,0.0001090673736363,0.0149047750320644,0.8150346387413816,0.1281214702447378,0.9999999936595534,1633,102,28,863,640,314,494,56600,570,110,69,170,14.0,62.0,32.195517418032786,3902898.5072573805,0.0,186643.55565145006,113461.02617813331,0.04782178048042736,0.029070965070486527,36081048900,0,0,0,0,0
Brooklyn,3014500,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),4307,BK0702,BK07,398.0,1.0,0.0,0.0,0.0,0.0,398.0,1.0,397.0,0.005786186356683,9.150244394555671e-05,0.0297300104545221,0.6003145618758764,0.0357643627697198,0.9999939286631976,4367,2679,93,925,352,1885,1803,112596,374,1294,917,87,12.0,111.0,58.5112194700958,2317461.324018304,0.0,0.0,0.0,0.0,0.0,36047014500,1,0,0,1,0
Brooklyn,3011700,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),4306,BK0601,BK06,718.0,0.0,0.0,0.0,0.0,0.0,718.0,0.0,718.0,0.0034126190347435,0.0001853858751987,0.0140999616992315,0.6972441605893429,0.1246394293433576,0.999962672520978,3004,1254,178,1074,370,1075,1097,118393,375,823,561,59,11.0,54.0,27.90812835213612,2163273.3702275897,0.0,3139.4598401378034,0.0,0.0014512543275136387,0.0,36047011700,0,0,0,0,0
Brooklyn,3014300,Sunset Park (West),BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),4307,BK0702,BK07,1450.0,0.0,0.0,0.0,0.0,0.0,1450.0,0.0,1450.0,0.0024609321243001,0.0001320052342446,0.0103432472277544,0.7890651266849574,0.1742144256083395,0.999999716418697,3882,1583,161,1530,286,1351,1377,122344,351,992,512,13,15.0,120.0,67.42301764000685,2335447.1710216897,0.0,0.0,0.0,0.0,0.0,36047014300,0,0,0,0,0
Bronx,2021001,Parkchester,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0904,BX09,347.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,347.0,0.0016568399301297,2.6035754821386467e-05,0.0097158600630571,0.3001997669847252,0.0089938358317456,0.9662199851939166,7895,135,3904,3112,667,3043,3210,46269,1448,966,623,523,24.0,67.0,40.101805054151626,2077081.0337843525,0.0,80900.81805146622,43439.38466852886,0.03894928350680108,0.0209136687312503,36005021001,0,0,0,0,0
Queens,4021900,Maspeth,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),4405,QN0501,QN05,1211.0,3.0,1.0,1.0,1.0,0.0,1208.0,1.0,1208.0,0.005514321647284,0.0006372192736672,0.0170769335458334,1.0,1.0,1.0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0.0,51.0,16.269434209558455,13806399.068206638,0.0,241475.8265981699,165834.1898774785,0.01749013811676936,0.012011400587381347,36081021900,0,0,0,0,0
Queens,4053502,Maspeth,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),4405,QN0501,QN05,297.0,4.0,3.0,0.0,0.0,0.0,294.0,1.0,293.0,0.0537232073635802,0.0097945109261965,0.143092657492296,1.0,1.0,1.0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0.0,40.0,16.725348250521005,3494841.4818826807,0.0,169887.25826047765,94070.14153753547,0.04861086236419482,0.026916855034826822,36081053502,0,0,0,0,0
Manhattan,1000202,Lower East Side,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0302,MN03,1349.0,0.0,0.0,0.0,1.0,0.0,1348.0,0.0,1349.0,0.0011779038557446,3.73443970219346e-05,0.0059325396158033,0.5536273242307677,0.0491305630109556,0.9996734103349104,7001,1601,1142,2632,1444,2519,2838,34710,1062,1272,807,584,0.0,38.0,7.671179294404511,3315127.060985171,0.0,17356.84463805841,0.0,0.005235649891772293,0.0,36061000202,0,0,0,0,0
Brooklyn,3002100,Downtown Brooklyn-DUMBO-Boerum Hill,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0202,BK02,2128.0,5.0,1.0,2.0,1.0,0.0,2124.0,2.0,2123.0,0.0050124883699794,0.000611828382255,0.0148793999291087,1.0,1.0,1.0,5938,4265,130,308,897,2285,2302,250001,132,1964,2102,72,0.0,69.0,20.323060348345603,5707202.714552288,1.0,11334.478062025206,6346.699441222684,0.0019859953516500176,0.0011120508169509733,36047002100,0,0,0,0,0
Brooklyn,3038700,Bedford-Stuyvesant (East),BK03 Bedford-Stuyvesant (CD 3 Approximation),4303,BK0302,BK03,230.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,230.0,0.0006733224013087,3.442793302502488e-06,0.0050705371358433,0.1076762054872638,0.0007915303950297,0.6893777326465539,4632,795,2545,577,603,1665,1717,76150,1043,962,312,33,46.0,61.0,52.70336768403925,2027996.0923963438,0.0,4593.464071696794,0.0,0.0022650260959176764,0.0,36047038700,0,0,0,0,0
Brooklyn,3039500,Bushwick (East),BK04 Bushwick (CD 4 Equivalent),4304,BK0402,BK04,356.0,0.0,0.0,0.0,1.0,0.0,355.0,0.0,356.0,0.0005713544807366,1.101577463966549e-05,0.0030090969940985,0.1487477433420553,0.0039139575754471,0.6579628406523959,3676,1184,1224,1062,98,1555,1580,52188,494,764,333,317,46.0,64.0,56.36368936567164,1715485.3253753255,0.0,0.0,0.0,0.0,0.0,36047039500,0,0,0,0,0
Brooklyn,3028900,Bedford-Stuyvesant (East),BK03 Bedford-Stuyvesant (CD 3 Approximation),4303,BK0302,BK03,300.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,300.0,0.000472952529574,6.142935127077047e-06,0.0026361823350033,0.1045386831966616,0.001841189096444,0.5470162122270338,3678,598,2142,749,80,1116,1396,42456,760,579,319,109,43.0,66.0,55.85751919735441,1784343.1465516689,0.0,22110.671651938334,12206.104161788146,0.012391490781730127,0.0068406708571594225,36047028900,0,0,0,0,0
Brooklyn,3039300,Bushwick (West),BK04 Bushwick (CD 4 Equivalent),4304,BK0401,BK04,428.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,428.0,0.0014769088767883,1.8842794684592976e-05,0.0084865167959643,0.3149650852224698,0.0080323589116204,0.9739497663979678,4198,1199,539,1767,533,1457,1468,98672,853,1131,425,195,47.0,71.0,57.92632454380901,2043916.690277754,0.0,11642.802583456527,5540.381640501126,0.005696319541220807,0.002710669014473494,36047039300,0,1,0,0,0
Queens,4003600,Ozone Park (North),QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),4409,QN0904,QN09,272.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,272.0,0.0009489644264981,6.600873118274599e-06,0.0061175007069786,0.1613347979896205,0.0017938325440617,0.8115778943287664,4004,382,140,2058,1273,1000,1021,86582,638,377,214,235,15.0,36.0,25.299008981108702,1937270.768129545,0.0,111827.1008351098,66589.31700556277,0.0577240428518312,0.03437274649524364,36081003600,0,0,0,0,0
Brooklyn,3032700,Prospect Lefferts Gardens-Wingate,BK09 Crown Heights (South) (CD 9 Approximation),4309,BK0902,BK09,564.0,0.0,0.0,0.0,1.0,0.0,563.0,0.0,564.0,0.0018598181668171,6.421024330490552e-05,0.0101840068481257,0.4563449244637189,0.0355677950131173,0.9968902771547286,2687,652,1476,444,66,1158,1196,68611,437,745,403,98,57.0,84.0,70.14804307853953,1904061.6474351755,0.0,0.0,0.0,0.0,0.0,36047032700,0,0,0,0,0
Bronx,2003500,Mott Haven-Port Morris,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,BX0101,BX01,136.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,136.0,0.0032972394874406,2.8203024236964904e-05,0.0227713338663125,0.241355158890373,0.0038283186140199,0.9564003211917949,3899,112,705,2980,0,1314,1280,34185,521,273,105,322,7.0,57.0,31.873459218463157,1525329.9900638694,0.0,5498.617562516781,2616.3300469526166,0.0036048708137486627,0.001715255101516141,36005003500,0,0,0,0,0
Bronx,2007300,Melrose,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,BX0102,BX01,142.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,142.0,0.002318631927747,3.358626757289429e-05,0.0142150156864101,0.2040875207214749,0.0047579748372391,0.8690580967016136,4444,15,1338,2844,78,1153,1365,28166,1164,180,19,464,21.0,64.0,37.51280520169851,1507610.6649673348,0.0,0.0,0.0,0.0,0.0,36005007300,0,0,0,0,0
Staten Island,5007500,West New Brighton-Silver Lake-Grymes Hill,SI01 North Shore (CD 1 Equivalent),4501,SI0104,SI01,77.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,77.0,0.0016649636439629,7.617121310089201e-06,0.0133842693182764,0.0916955531180807,0.0005863486050897,0.6456769782875857,4032,1468,776,1133,174,1015,1004,108836,745,593,464,39,0.0,287.0,199.30364929552897,5159238.055788253,0.0,5606.480334283033,7951.852105843649,0.0010866876607860745,0.0015412842012440782,36085007500,0,0,0,0,0
Staten Island,5007700,St. George-New Brighton,SI01 North Shore (CD 1 Equivalent),4501,SI0101,SI01,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0033972495594794,5.790362640955544e-06,0.0300693149894243,0.0148403283936651,2.895147790136221e-05,0.1415727495094061,1969,174,919,746,121,420,444,89767,426,123,146,29,109.0,234.0,166.0977825973152,2674749.6257446427,0.0,27116.253481415908,21422.293085462457,0.010137866071807307,0.008009083496739832,36085007700,0,0,0,0,0
Queens,4001902,Long Island City-Hunters Point,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),4402,QN0201,QN02,1116.0,1.0,0.0,0.0,1.0,0.0,1115.0,1.0,1115.0,0.0020012547118555,1.5595379061078013e-05,0.011534464946531,0.5667283915964704,0.0172539937687795,0.9999976149606508,5059,1909,66,352,2469,2723,2853,157877,70,2158,1596,97,0.0,29.0,15.513584253782128,1909117.0047969394,0.0,39819.04805546585,36620.66181658835,0.0208573114981505,0.01918198922568575,36081001902,0,0,0,0,0
Queens,4047500,Elmhurst,QN04 Elmhurst-Corona (CD 4 Approximation),4404,QN0401,QN04,582.0,0.0,0.0,0.0,0.0,0.0,582.0,0.0,582.0,0.0004477004876363,5.558865621486488e-06,0.0026028218623489,0.1703609478628853,0.0032300409352181,0.7805908832912946,5262,383,67,1981,2817,1636,1683,79631,1140,1077,389,552,17.0,54.0,28.244203712266334,3028863.5723065357,0.0,53493.1730055846,20325.226821536904,0.0176611365050188,0.006710512486390686,36081047500,0,0,0,0,0
Staten Island,5014100,Port Richmond,SI01 North Shore (CD 1 Equivalent),4501,SI0106,SI01,79.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,79.0,0.0007756786288216,3.527356752678394e-06,0.0055597616271935,0.0494423288862877,0.0002786228522763,0.3562509384681168,2640,921,449,815,293,848,896,64451,404,336,177,57,14.0,79.0,46.104396262577865,3339235.4205011893,0.0,31244.053367651803,14288.322421736231,0.009356648883103412,0.004278920358239277,36085014100,0,0,0,0,0
Staten Island,5012500,West New Brighton-Silver Lake-Grymes Hill,SI01 North Shore (CD 1 Equivalent),4501,SI0104,SI01,97.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0,0.0008142104850697,1.7743311657081396e-06,0.0069368416464818,0.059459422264621,0.0001720954656421,0.4909544741873382,3100,1283,519,1007,189,938,935,120833,542,469,233,37,35.0,177.0,96.3940618056958,4951704.39550299,0.0,0.0,0.0,0.0,0.0,36085012500,0,0,0,0,0
Staten Island,5014700,Westerleigh-Castleton Corners,SI01 North Shore (CD 1 Equivalent),4501,SI0105,SI01,289.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,289.0,0.0005210776031798,7.130318446720015e-06,0.003285255732188,0.1130510485519208,0.0020585476130442,0.6136451236875983,3447,2900,148,258,75,1349,1169,111004,646,796,381,34,56.0,281.0,167.9350615402584,17978295.65416728,0.0,0.0,0.0,0.0,0.0,36085014700,0,0,0,0,0
Manhattan,1000800,Chinatown-Two Bridges,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0301,MN03,1628.0,14.0,5.0,1.0,1.0,0.0,1621.0,8.0,1614.0,0.0391488589010549,0.0146411909447087,0.0755843009382612,1.0,1.0,1.0,8713,1043,16,283,7196,3141,3494,28607,1257,1773,436,2355,0.0,41.0,11.720381646449631,2377783.6981309783,0.0,12471.715361234545,1960.3125918479823,0.0052451008773580846,0.0008244284765636408,36061000800,0,0,0,0,0
Brooklyn,3036502,Ocean Hill,BK16 Ocean Hill-Brownsville (CD 16 Approximation),4316,BK1601,BK16,836.0,0.0,0.0,0.0,0.0,0.0,836.0,0.0,836.0,0.0007816524942431,1.20838872019842e-05,0.0045527730415357,0.3268162289199878,0.0100513348532654,0.977957701993738,1924,15,843,1012,0,445,479,47279,321,121,12,16,53.0,84.0,67.77143291062343,1316872.859624917,0.0,1577.0583106860809,106.85028515019661,0.0011975782621378287,8.113940869024412e-05,36047036502,0,1,0,0,0
Manhattan,1006200,Murray Hill-Kips Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0603,MN06,2398.0,5.0,1.0,1.0,2.0,0.0,2394.0,3.0,2393.0,0.0035904605706661,0.0002046154763904,0.0126253637907168,1.0,1.0,1.0,4234,1578,1043,621,822,1082,1200,96912,396,849,1042,113,0.0,33.0,2.308366983962199,3167936.8301508077,0.0,27335.817085451603,7614.923065113439,0.008628902200726742,0.0024037483931619104,36061006200,0,0,0,0,0
Brooklyn,3056302,Greenpoint,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),4301,BK0101,BK01,128.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,0.0033348847664193,3.2487393560900255e-05,0.0212359892667514,0.2406628446257627,0.0041498194612165,0.9359106544847408,1791,951,157,578,81,888,870,76908,244,318,341,27,0.0,16.0,7.00359303391384,2050588.9447217337,0.0,15010.1074429544,2110.2503437318596,0.007319900695646871,0.0010290947628307935,36047056302,0,0,0,0,0
Queens,4103201,Far Rockaway-Bayswater,QN14 The Rockaways (CD 14 Approximation),4414,QN1401,QN14,129.0,3.0,1.0,0.0,0.0,0.0,128.0,2.0,126.0,0.106411439182156,0.016602481219799,0.2991568369525827,1.0,1.0,1.0,7470,416,3610,2841,140,1568,1645,61229,1220,323,111,234,0.0,23.0,8.8947481890307,4311341.87509324,0.0,202065.06071406603,139373.47782544963,0.04686825275476351,0.03232716909568566,36081103201,3,1,0,1,0
Queens,4103202,Far Rockaway-Bayswater,QN14 The Rockaways (CD 14 Approximation),4414,QN1401,QN14,226.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,226.0,0.0050182120045106,3.7370449691329214e-05,0.0309482420902239,0.4244039046349075,0.0084103121645069,0.9991788606036074,8163,4003,1210,2583,25,1850,1825,85561,1051,638,925,529,5.0,32.0,21.634054807729896,7674614.000746304,0.0,22807.589511671475,0.0,0.0029718223625909515,0.0,36081103202,0,0,0,0,0
Bronx,2004100,Mott Haven-Port Morris,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,BX0101,BX01,198.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,198.0,0.0040431343159937,6.869540047391752e-05,0.0218978557545367,0.3722629020562534,0.0135100651668621,0.987524029034625,6583,30,1896,4601,56,1888,2059,27328,860,548,29,338,7.0,31.0,20.73640040444894,1977774.6311970453,0.0,0.0,0.0,0.0,0.0,36005004100,0,0,0,0,0
Bronx,2004300,Mott Haven-Port Morris,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,BX0101,BX01,313.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,313.0,0.0028797817332857,4.297342444120357e-05,0.0167327268987575,0.4004979906223465,0.0133609099241825,0.9949159354971536,5627,130,1294,4031,0,1853,1929,34890,806,471,67,456,7.0,30.0,18.97205719670586,2441014.528408398,0.0,0.0,0.0,0.0,0.0,36005004300,0,0,0,0,0
Brooklyn,3095400,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,165.0,0.0,0.0,0.0,1.0,0.0,164.0,0.0,165.0,0.0053693206061057,4.941636064054992e-05,0.0340860956371244,0.3581823531421068,0.0081207471986245,0.9967269967048256,4431,62,4026,159,0,1476,1470,93356,975,615,408,47,6.0,21.0,13.22599733521436,2551631.2193217343,0.0,0.0,0.0,0.0,0.0,36047095400,0,0,0,0,0
Brooklyn,3096000,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,275.0,4.0,2.0,0.0,0.0,0.0,273.0,2.0,271.0,0.0328533707977919,0.0037547835815187,0.0981594276381512,1.0,1.0,1.0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0.0,47.0,21.490324273500537,4573478.529469711,0.0,74251.60089727599,16066.652112268475,0.016235257347077866,0.0035130048187044585,36047096000,0,0,0,0,0
Brooklyn,3057901,Greenpoint,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),4301,BK0101,BK01,1219.0,6.0,0.0,0.0,0.0,0.0,1219.0,6.0,1213.0,0.0203828731760861,0.0040749660261311,0.0490298961442783,0.9987826619893324,0.9931089445785108,1.0,1277,582,220,284,160,429,433,140781,232,422,193,18,0.0,17.0,9.779853896699828,2643887.6232648995,0.0,97479.09505309271,40876.38056328657,0.03686960602838223,0.015460710282689286,36047057901,0,0,0,0,0
Brooklyn,3057902,Greenpoint,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),4301,BK0101,BK01,778.0,3.0,1.0,0.0,0.0,0.0,777.0,2.0,775.0,0.013011294253467,0.0010925791333226,0.0402298679010281,1.0,1.0,1.0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0.0,21.0,7.715051490606558,5305688.303857721,0.0,80673.91161627846,42481.199674665506,0.015205173579009747,0.00800672735406974,36047057902,0,0,0,0,0
Brooklyn,3099600,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,0.008369522547483,3.837814794804956e-05,0.0586532278730711,0.183554175181675,0.0014190109710239,0.8931579778268699,3354,214,2812,108,106,1021,1014,73656,779,495,146,138,3.0,18.0,9.461858394089152,2043710.8909787412,0.0,0.0,0.0,0.0,0.0,36047099600,0,1,0,0,0
Brooklyn,3099800,Canarsie,BK18 Canarsie-Flatlands (CD 18 Approximation),4318,BK1803,BK18,129.0,1.0,0.0,0.0,0.0,0.0,129.0,1.0,128.0,0.0057359979467471,3.662721349445885e-05,0.0366324553252673,0.3089340175958627,0.0047138518147872,0.991887223999787,3793,162,3439,127,21,1214,1159,91458,667,591,423,34,0.0,36.0,8.69614876345101,4644543.1823665695,0.0,9799.648840694776,1997.6290945048904,0.002109927382718721,0.00043010238382303577,36047099800,0,0,0,0,0
