BoroName,BoroCT2020,NTAName,CDTANAME,PUMA,NTA2020,CDTA2020,n_total,n_classified_positive,n_tp,n_fp,n_tn,n_fn,total_not_annotated,positives_not_annotated,negatives_not_annotated,empirical_estimate_ct,p_y,p_y_CI_lower,p_y_CI_upper,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,total_population,nhl_white_alone,nhl_black_alone,hispanic_alone,nhl_asian_alone,total_households,num_households_with_internet,num_households_with_smartphone,median_household_income,num_high_school_graduates,num_bachelors_degree,num_graduate_degree,num_limited_english_speaking_households,ft_elevation_min,ft_elevation_max,ft_elevation_mean,area,n_floodnet_sensors,dep_moderate_1_area,dep_moderate_2_area,dep_moderate_1_frac,dep_moderate_2_frac,GEOID,sewer_backup_311c,street_flooding_311c,catch_basin_clogged/flooding_311c,manhole_overflow_311c,highway_flooding_311c
Brooklyn,3110600,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,73.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,73.0,0.0,0.0032177158877056,3.825444394475511e-06,0.0232140950453646,0.1202816519475826,0.0002792189838256,0.8199650884096936,4950,77,3370,1454,0,2006,1603,1701,29919,1519,161,0,20,8.0,18.0,13.229077282354858,1841339.0521867336,0.0,8502.44394484682,0.0,0.00461753305821082,0.0,36047110600,0,1,0,0,0
Brooklyn,3111000,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,155.0,0.0,0.0,0.0,1.0,0.0,154.0,0.0,155.0,0.0,0.0016830980320337,5.622685106000838e-06,0.011913354077426,0.1493057985602011,0.000871138976109,0.8439617037705941,2937,22,2037,802,27,1463,1213,1200,31674,726,170,61,64,6.0,18.0,11.758155397390272,1348398.0333238172,0.0,0.0,0.0,0.0,0.0,36047111000,0,0,0,0,0
Brooklyn,3111600,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,673.0,1.0,0.0,1.0,0.0,0.0,672.0,0.0,672.0,0.0014858841010401,0.0006692211597377,1.122374292964673e-05,0.0038188616307492,0.2566739487440163,0.0075251644778576,0.9238467313772976,3929,51,2883,916,0,1141,1113,1104,85011,1365,242,77,87,5.0,31.0,13.497479585573185,5375960.313954997,0.0,67810.37731754282,85640.09111183076,0.012613630562249435,0.015930194069611145,36047111600,5,3,0,0,0
Brooklyn,3112200,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,117.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,117.0,0.0,0.0008437402803069,5.870052445633901e-06,0.0054676347230765,0.075566422875809,0.00068656235996,0.473481300336977,3010,41,1922,776,132,1397,1175,1336,28778,805,113,186,378,7.0,28.0,18.6544955073542,1747131.0819060144,0.0,0.0,0.0,0.0,0.0,36047112200,0,0,0,0,0
Brooklyn,3112400,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,87.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,87.0,0.0,0.0007252760176136,4.833989082548892e-06,0.0052635813209317,0.0512871103745033,0.0004204696444566,0.3681708424506215,3410,42,2470,790,0,1186,827,926,44375,908,236,104,85,12.0,33.0,21.991641853419004,1914346.3068270052,0.0,46801.405201846705,59369.40146869919,0.024447721415368776,0.03101288479361026,36047112400,0,0,0,0,0
Brooklyn,3112600,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,166.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,0.0007954962777482,3.413699831904755e-06,0.0052842987452357,0.0899496380008294,0.0005665145972982,0.5850169746944808,4634,0,3657,814,0,1717,1540,1478,69932,1189,596,181,66,15.0,33.0,27.455222234476675,1813479.1511935722,0.0,57004.68421588682,8530.119067539015,0.03143387900454671,0.004703731532796929,36047112600,0,0,0,0,0
Brooklyn,3112800,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,206.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,206.0,0.0,0.0009774782684061,3.579986502343706e-06,0.0071701059791502,0.1287091239818116,0.000737206669012,0.7728990685648148,4235,103,3333,741,0,1462,1177,1120,52477,1470,281,34,0,15.0,29.0,21.88728061327416,1982805.6550965079,0.0,41278.83527237009,9094.697268861715,0.020818396985236028,0.004586781990199163,36047112800,1,0,0,0,0
Brooklyn,3113000,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,156.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,156.0,0.0,0.0008860720811282,6.506701665056381e-06,0.0061088938884285,0.0987125187184841,0.0010145337742999,0.6155379534574748,4279,32,3001,1038,40,1642,1462,1458,53263,1027,218,228,16,14.0,35.0,25.192810927390365,2086288.8492259118,0.0,19435.91063029571,12129.799291868008,0.009316020951512603,0.0058140555639592285,36047113000,1,0,0,0,0
Brooklyn,3113200,East New York-New Lots,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0503,BK05,191.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,191.0,0.0,0.0018892527090479,3.3145119694681015e-05,0.0115539378999438,0.2101819231058218,0.0063108253420001,0.8913483304959835,2444,77,1889,379,0,808,748,773,47667,369,174,92,34,2.0,38.0,25.917286818031,2109768.147001013,0.0,17493.146702014623,0.0,0.008291501948629156,0.0,36047113200,0,0,0,0,0
Brooklyn,3113400,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,234.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,234.0,0.0,0.0008086541379209,4.8237663423313e-06,0.0062560625818815,0.1279780867156623,0.0011281272297761,0.7697331504615403,2798,63,1730,934,0,1015,781,888,27170,727,114,68,80,17.0,44.0,35.57621470980249,1651204.5717725593,0.0,30521.078404083935,38850.53759433864,0.018484129056958534,0.023528603456222746,36047113400,0,1,0,0,0
Brooklyn,3114202,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0,0.0,0.0014756204927128,7.152922852396513e-06,0.0102775968962227,0.0415514195287893,0.0002503218589534,0.3034229871325815,2772,125,612,1920,0,954,775,866,62241,603,161,93,83,57.0,158.0,109.72112544691434,1286737.4739113706,0.0,0.0,0.0,0.0,0.0,36047114202,0,0,0,0,0
Brooklyn,3115000,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,216.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,216.0,0.0,0.000560067351457,3.85007110138934e-06,0.0042288069628462,0.0881128716260223,0.0008312712611937,0.5996271740795956,2816,38,1611,1085,51,892,744,852,71429,404,268,103,68,19.0,43.0,34.81691133294187,1703341.0046960618,0.0,0.0,0.0,0.0,0.0,36047115000,0,0,0,0,0
Brooklyn,3115200,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,279.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,279.0,0.0,0.0006458899980756,1.7905951883748976e-06,0.004770262937527,0.1112654569674443,0.0004994517369315,0.736601680529068,3229,243,1441,1008,9,1091,850,959,53135,558,295,72,64,26.0,48.0,38.4789173470529,1788258.7743855189,0.0,9538.305641277364,5321.822440120189,0.005333850882154857,0.0029759800518517642,36047115200,0,0,1,0,0
Brooklyn,3115600,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,239.0,0.0,0.0,0.0,1.0,0.0,238.0,0.0,239.0,0.0,0.0007894234292108,2.493140438908772e-06,0.0064868218893126,0.117472519206549,0.0005956838154881,0.7888947557276114,4249,3,3108,1116,1,1791,1394,1547,28585,1173,75,48,106,24.0,41.0,34.626503923278115,1720946.9942584913,0.0,4096.762211802863,7172.65308013647,0.002380527828846957,0.00416785241153053,36047115600,0,0,0,0,0
Brooklyn,3115800,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,166.0,0.0,0.0,0.0,1.0,0.0,165.0,0.0,166.0,0.0,0.0007244341501466,3.08597298656929e-06,0.0049249530302371,0.0805275792824275,0.0005121411165901,0.5593748733353344,2644,24,1625,630,40,867,680,758,62538,660,165,69,100,23.0,40.0,32.47659293891986,1668182.3254241275,0.0,29152.17177425475,11627.909745075787,0.017475411008711503,0.006970406992005173,36047115800,1,0,2,0,0
Brooklyn,3116000,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,136.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,136.0,0.0,0.0007969034838051,2.4263582563618257e-06,0.0065750225601749,0.0753232602584967,0.0003299306840935,0.5922532665222551,2759,101,1656,837,0,938,761,782,57462,681,216,43,67,16.0,33.0,25.023682434505183,1629839.1104555246,0.0,179662.85894404174,125537.989689235,0.11023349347275614,0.07702477433747942,36047116000,2,0,0,0,0
Brooklyn,3116200,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,105.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,105.0,0.0,0.000802355756666,3.2102765401692258e-06,0.0059166648878797,0.0595461736059642,0.000337022772803,0.4637179027554361,2635,0,1783,435,111,910,757,851,59412,706,279,138,39,16.0,33.0,23.84827675563617,1543816.233737992,0.0,3292.755420519278,461.1160399286025,0.002132867467358234,0.0002986858343963111,36047116200,0,0,0,1,0
Brooklyn,3116400,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,201.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,201.0,0.0,0.0006509071605166,4.17203512251594e-06,0.0043215351717379,0.091224308886925,0.0008382292972491,0.5812616634225052,3685,91,2232,1066,136,1197,1088,1090,66557,1062,257,280,84,17.0,34.0,25.37269146160536,1954451.4005469629,0.0,0.0,0.0,0.0,0.0,36047116400,0,0,0,0,0
Brooklyn,3116600,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,214.0,0.0,0.0,0.0,1.0,0.0,213.0,0.0,214.0,0.0,0.0005924931758753,4.12146269689452e-06,0.004312363355874,0.089772071415178,0.000881605991559,0.6034047417724506,3053,54,1293,1154,282,1099,1019,1033,50625,988,112,20,123,17.0,37.0,27.822579705076645,1715765.7437578435,0.0,44043.366832968626,11440.45511993126,0.025669801948898646,0.0066678421349493505,36047116600,0,0,0,0,0
Brooklyn,3116800,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,409.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,409.0,0.0,0.0005469411439906,4.35846057964933e-06,0.0037389338279625,0.1510911049130018,0.0017810263470088,0.783916401275747,2493,27,392,1639,149,669,636,654,65257,930,183,54,40,12.0,45.0,35.36915133914166,1549254.0351802271,0.0,11353.988485868584,3061.3383796446988,0.007328680918715668,0.0019760080078078147,36047116800,0,0,0,0,0
Brooklyn,3117000,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,490.0,0.0,0.0,0.0,1.0,0.0,489.0,0.0,490.0,0.0,0.0005919397408712,4.233256433728471e-06,0.0040196266564362,0.1680764215921063,0.0020721501689034,0.8610422572256554,1965,35,262,1543,125,741,674,640,-666666666,447,106,70,48,21.0,44.0,34.94214376398041,1653950.6933680759,0.0,43068.90888489293,68065.34614416154,0.026040019849194036,0.04115318940104222,36047117000,0,0,0,0,0
Brooklyn,3117201,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,49.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,49.0,0.0,0.0007994848545656,6.783716029736088e-06,0.0051683524195716,0.0342871249455839,0.0003323479730354,0.224235172819332,2365,60,472,1701,60,764,627,672,62273,585,229,85,79,31.0,61.0,42.98388373264264,1390023.7117334963,0.0,21280.932516106404,23864.083337910943,0.015309762226693953,0.01716811241165813,36047117201,0,0,0,0,0
Brooklyn,3117202,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,102.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,102.0,0.0,0.0011860590595574,2.707574693464328e-06,0.0091483263052221,0.0822057999537952,0.0002761348596596,0.6083606441106363,4784,27,1335,3018,66,1542,1468,1444,64167,1444,267,251,145,37.0,60.0,47.94487948121865,1634628.7818234477,0.0,0.0,0.0,0.0,0.0,36047117202,0,0,0,0,0
Brooklyn,3117400,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,408.0,0.0,0.0,0.0,0.0,0.0,408.0,0.0,408.0,0.0,0.0007557018842559,7.139243700688712e-06,0.0049235958665135,0.1812849886957731,0.0029085836414226,0.8665141712588723,4193,245,799,2978,49,1334,1130,1191,-666666666,1395,348,153,190,35.0,64.0,47.676772956961145,2295192.945185988,0.0,16318.581264908598,4192.642786049264,0.007109895182945607,0.0018267060269782757,36047117400,0,0,0,0,0
Brooklyn,3117601,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,91.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,91.0,0.0,0.001414754953323,2.566343030082936e-06,0.0084819219040272,0.0827516028538242,0.000233510247191,0.5393639004237687,3334,71,547,2566,77,1015,914,968,73566,1011,168,168,131,39.0,67.0,50.24292682926829,1639993.622541846,0.0,3050.939988795506,0.0,0.0018603364957400365,0.0,36047117601,0,0,0,0,0
Brooklyn,3117602,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,121.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0011377172949895,3.722823619291344e-06,0.0079564899674786,0.0954500161700462,0.0004503610533359,0.6196194709836149,3043,251,240,2182,180,997,923,946,56970,766,354,82,158,34.0,67.0,50.47277307667464,1548013.2172385452,0.0,0.0,0.0,0.0,0.0,36047117602,1,0,0,0,0
Brooklyn,3117800,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,347.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,347.0,0.0,0.000856077761534,7.660021047152905e-06,0.0060182027435332,0.1773301318733133,0.0026545079598969,0.8768836030572443,1803,52,227,1194,225,559,520,532,55938,505,112,8,31,33.0,45.0,39.40936743638385,1528417.2067039716,0.0,99662.0397740165,80010.5096027528,0.06520604409377037,0.052348605637131826,36047117800,0,0,0,0,0
Brooklyn,3118000,Highland Park-Cypress Hills Cemeteries (South),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0571,BK05,207.0,0.0,0.0,0.0,1.0,0.0,206.0,0.0,207.0,0.0,0.0007402922274947,1.865542552273337e-05,0.004248156924284,0.1203604198623988,0.0038542622267735,0.5857312805346367,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,53.0,203.0,96.34687426687574,8101003.604331308,0.0,0.0,0.0,0.0,0.0,36047118000,0,0,0,0,0
Brooklyn,3118201,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,90.0,0.0,0.0015376302949992,3.1661554336866734e-06,0.0114157908530658,0.0896772246096863,0.0002849138434122,0.644171485429297,3200,66,747,1988,307,957,889,897,87180,723,436,47,209,31.0,62.0,44.596941401367545,1360344.7467844593,0.0,29610.494551991833,17807.097273776155,0.021766904765857478,0.013090135655588789,36047118201,0,1,0,0,0
Brooklyn,3118202,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,81.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,81.0,0.0,0.0012879699090256,6.0718867790565495e-06,0.009415995180916,0.0795936737307112,0.0004917033957352,0.5352729607525891,3022,263,337,2293,22,948,897,941,62237,1060,141,45,222,29.0,55.0,42.34077836707253,1337874.1416003536,0.0,3739.8186147595343,0.0,0.0027953441198033733,0.0,36047118202,1,0,0,0,0
Brooklyn,3118400,Cypress Hills,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0501,BK05,325.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,325.0,0.0,0.0007612901293409,9.2077911634519e-06,0.0045017557057598,0.1606152927316265,0.0029880726991987,0.7692385057703874,4812,292,459,3500,283,1633,1393,1589,63454,1463,384,229,471,24.0,45.0,34.07317515764642,2204325.001452794,0.0,112110.01498332099,48680.60038032981,0.050859113292927846,0.022084130220473897,36047118400,0,1,0,0,0
Brooklyn,3118800,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0505,BK05,204.0,0.0,0.0,0.0,1.0,0.0,203.0,0.0,204.0,0.0,0.0012032958021026,1.2838430064846128e-05,0.0074939809537716,0.1586988717668243,0.0026156297244556,0.7844427468278387,5217,476,1860,1391,1133,1253,1149,1204,56599,1665,172,217,213,10.0,39.0,29.791657788195185,1877219.4770169016,0.0,1677.500261157149,1084.068512455075,0.0008936090221175803,0.0005774862906162541,36047118800,0,0,0,0,0
Brooklyn,3119000,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0505,BK05,643.0,2.0,0.0,0.0,0.0,0.0,643.0,2.0,641.0,0.0031104199066874,0.00197337250729,1.425765083956793e-05,0.0128711883888865,0.3972329919611855,0.0091258390816288,0.9997587685435914,1866,36,486,1047,108,755,602,661,39021,422,257,37,92,24.0,50.0,35.97530128459807,1510630.575318024,0.0,11262.933671836669,17765.551146026963,0.007455782939826668,0.011760354540875678,36047119000,0,0,0,0,0
Brooklyn,3119200,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,609.0,0.0,0.0,0.0,0.0,0.0,609.0,0.0,609.0,0.0,0.0006681480905669,6.047324434057474e-06,0.0047620979308369,0.2175340112453984,0.0036760584016268,0.9453629699914132,4014,76,1554,1822,118,1153,946,1080,85250,1385,264,66,147,11.0,44.0,32.554908520216415,2421502.1408611434,0.0,81673.47177910243,9738.587752037389,0.033728432612517706,0.004021713459470293,36047119200,0,0,0,0,0
Brooklyn,3119400,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,303.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,303.0,0.0,0.0007722655009708,4.556280363276216e-06,0.0052565386895874,0.1380817971587146,0.0013796035573271,0.7974830366825991,5488,61,3481,1052,744,1493,1322,1480,69365,1913,549,111,188,7.0,29.0,18.10414333706607,1964542.3838268858,0.0,7999.207872575684,6648.0197404395285,0.004071791954416071,0.003384004231809614,36047119400,0,0,0,0,0
Brooklyn,3119600,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0505,BK05,747.0,0.0,0.0,0.0,2.0,0.0,745.0,0.0,747.0,0.0,0.000811988932683,5.052705899606833e-06,0.005353326650746,0.2806176256099153,0.0037672668182979,0.9818586747473512,5712,103,2368,1855,897,2107,1795,1877,50563,2121,268,132,342,11.0,38.0,27.675102536837308,3290869.2409403543,0.0,47726.667083133165,6944.053097830158,0.014502754010820386,0.002110096934707111,36047119600,0,0,0,0,0
Brooklyn,3119800,East New York (North),BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0502,BK05,1661.0,0.0,0.0,0.0,0.0,0.0,1661.0,0.0,1661.0,0.0,0.0003795644311933,4.64093189592335e-06,0.0022212534923634,0.3155638228578594,0.0076789705014585,0.9751156928896476,3851,221,1087,2491,31,1159,944,1116,39940,1209,377,128,153,38.0,67.0,51.5548343207007,3527665.1114105457,0.0,0.0,0.0,0.0,0.0,36047119800,0,0,0,0,0
Brooklyn,3120000,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0505,BK05,407.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,407.0,0.0,0.0013299348323997,8.74841301259996e-06,0.0087161367581263,0.2591553532329028,0.0035542881811867,0.9716420979939888,2838,29,1235,229,1113,969,669,923,43546,1037,212,116,301,9.0,34.0,22.950982203337645,1623809.2931863791,0.0,14281.998638886007,428.4089478306363,0.008795366979862908,0.0002638295947857123,36047120000,0,0,0,0,0
Brooklyn,3120200,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0505,BK05,677.0,0.0,0.0,0.0,0.0,0.0,677.0,0.0,677.0,0.0,0.0015274823379995,2.8813903952990898e-05,0.0081623428558759,0.4347735320024044,0.0193182564716363,0.9961069758401512,2025,46,736,416,529,541,513,510,114153,624,150,128,13,8.0,35.0,24.18670403997319,1641238.6628292631,0.0,0.0,0.0,0.0,0.0,36047120200,0,0,0,0,0
Brooklyn,3120801,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0505,BK05,194.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,194.0,0.0,0.0014634362785138,7.230777409870025e-06,0.0103147502270465,0.1602926584628662,0.0014017924567776,0.8662050194617902,5308,74,3579,646,771,1432,1364,1417,57313,1663,511,272,119,6.0,22.0,14.56782436234491,2168084.987451173,0.0,7.227173193484436,0.0,3.3334362976152466e-06,0.0,36047120801,0,1,0,0,0
Brooklyn,3120802,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0505,BK05,89.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,89.0,0.0,0.0021204157169643,1.0177803524826143e-05,0.0142853083437467,0.1266548527403654,0.0009054189834662,0.7221178504010225,4534,0,4145,364,0,1661,1507,1394,33190,957,346,136,0,6.0,25.0,15.1125483082262,1268363.4551276239,0.0,0.0,0.0,0.0,0.0,36047120802,1,0,0,0,0
Brooklyn,3120803,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0505,BK05,188.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,188.0,0.0,0.0024548301490806,2.846567707806166e-05,0.0146519981442551,0.2560495131887501,0.0053373289569173,0.9376475529059652,1951,209,1249,457,25,567,567,552,72451,544,595,0,65,4.0,21.0,10.520081647355466,1665744.1109834095,0.0,64900.97146981704,76116.44658814819,0.03896214973349136,0.04569516175159168,36047120803,1,5,1,1,0
Brooklyn,3121000,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0505,BK05,175.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,175.0,0.0,0.0009569017348476,6.099960675300289e-06,0.0062269558406499,0.1135062104044668,0.0010669267886018,0.6648320704129399,4188,0,2270,1918,0,1641,1360,1372,17708,1188,74,57,511,6.0,20.0,14.501600978052046,1716811.5367508186,0.0,3084.549409029797,0.0,0.001796673276594771,0.0,36047121000,0,0,0,0,0
Brooklyn,3121400,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0505,BK05,142.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,142.0,0.0,0.0023141126654431,7.1033100128345804e-06,0.0163346601222196,0.1842732712775402,0.0010081650600617,0.9035445108429156,4649,19,2849,1744,8,1566,1242,1396,24964,1198,57,14,163,8.0,17.0,13.120111581996674,1864059.6394181084,0.0,9091.108247222044,3037.3332392784573,0.004877047952210348,0.0016294184880407594,36047121400,0,0,0,0,0
Brooklyn,3122000,East New York-City Line,BK05 East New York-Cypress Hills (CD 5 Approximation),4305,BK0505,BK05,490.0,0.0,0.0,0.0,2.0,0.0,488.0,0.0,490.0,0.0,0.0014283000115306,3.78136144456341e-05,0.0074399161922002,0.3546064029271601,0.0183584109069296,0.9742461311990434,7200,0,6645,423,45,2366,1907,2203,57055,2994,188,93,49,0.0,34.0,12.750692875111929,11727270.066759015,0.0,152649.58780100662,62754.501435839775,0.013016634470940716,0.0053511602511583335,36047122000,4,4,2,0,0
Brooklyn,3123700,Bedford-Stuyvesant (West),BK03 Bedford-Stuyvesant (CD 3 Approximation),4303,BK0301,BK03,702.0,0.0,0.0,0.0,0.0,0.0,702.0,0.0,702.0,0.0,0.0021521835523176,8.456391067243904e-05,0.0099554736233344,0.5748187747455072,0.0576385506325443,0.999109530720004,9448,8938,172,255,0,1271,506,508,51157,1092,197,87,143,4.0,52.0,25.199595317242377,3459476.098473859,0.0,87657.06265366428,25030.262079755914,0.025338247803571766,0.007235275332816424,36047123700,0,0,0,0,0
Manhattan,1014300,Central Park,MN64 Central Park (JIA 64 Equivalent),4107,MN6491,MN64,2239.0,8.0,3.0,0.0,2.0,0.0,2234.0,5.0,2231.0,0.0035730236712818,0.0051075723134556,0.0008452322070072,0.014439800817965,1.0,1.0,1.0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,13.0,143.0,82.37296642662693,38312547.12503814,0.0,10880.588592411515,41.702792839128506,0.0002839954377583212,1.0884891757007396e-06,36061014300,0,0,0,0,0
Queens,4032000,Springfield Gardens (South)-Brookville,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),4413,QN1306,QN13,867.0,0.0,0.0,0.0,0.0,0.0,867.0,0.0,867.0,0.0,0.0022246691545413,9.080509679128924e-05,0.0108451858821499,0.6201319779161458,0.0757120224723716,0.9999216320326354,5504,300,3843,866,102,1294,1226,1149,93692,1190,425,422,0,0.0,25.0,10.90889713428594,11399469.61139715,0.0,144350.18077345061,139869.58527185934,0.012662885703833957,0.012269832723797799,36081032000,0,0,0,0,0
Queens,4068000,Springfield Gardens (South)-Brookville,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),4413,QN1306,QN13,1156.0,1.0,0.0,0.0,0.0,0.0,1156.0,1.0,1155.0,0.0008650519031141,0.0030649609254511,0.0001066027267634,0.0130549275663598,0.7607222384939906,0.1159479333373263,0.9999997472511436,5652,42,5183,295,96,1604,1423,1504,128571,1119,517,720,36,6.0,38.0,15.990694578896418,8270001.561279714,0.0,179810.63112338856,315325.75079557125,0.02174251477354792,0.03812886230541137,36081068000,3,0,0,0,0
Queens,4048302,Woodside,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),4402,QN0203,QN02,672.0,0.0,0.0,0.0,0.0,0.0,672.0,0.0,672.0,0.0,0.0020845873561815,6.558134373110664e-05,0.0103604297484922,0.5231186017148137,0.0431150439826908,0.9990865624203336,2424,108,0,1270,1040,642,549,614,86250,605,334,145,202,30.0,95.0,62.50147939172917,1453037.7604058904,0.0,0.0,0.0,0.0,0.0,36081048302,0,0,1,0,0
Bronx,2007100,Melrose,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,BX0102,BX01,464.0,0.0,0.0,0.0,0.0,0.0,464.0,0.0,464.0,0.0,0.0017716463940336,6.508235673915616e-05,0.0091087567059727,0.3966973430427886,0.0297477518851419,0.985676058305208,2872,42,829,1905,82,1256,1048,1107,44792,364,419,236,140,6.0,74.0,21.76845141771617,2841850.860890803,0.0,0.0,0.0,0.0,0.0,36005007100,0,0,0,0,0
Bronx,2007500,Melrose,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,BX0102,BX01,189.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,189.0,0.0,0.0020366357272015,2.945423142669393e-05,0.0120472572422883,0.2271367971201524,0.005551464992957,0.8988101658832703,6670,0,1939,4562,56,2391,1986,2041,34484,879,486,315,449,9.0,75.0,53.24919672997926,2458739.840250447,0.0,5694.891330734903,0.0,0.0023161829639344123,0.0,36005007500,0,0,1,0,0
