BoroName,BoroCT2020,NTAName,CDTANAME,PUMA,NTA2020,CDTA2020,n_total,n_classified_positive,n_tp,n_fp,n_tn,n_fn,total_not_annotated,positives_not_annotated,negatives_not_annotated,p_y,p_y_CI_lower,p_y_CI_upper,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,empirical_estimate,at_least_one_positive_image_by_area_if_you_have_100_images,at_least_one_positive_image_by_area_if_you_have_100_images_CI_lower,at_least_one_positive_image_by_area_if_you_have_100_images_CI_upper,n_images_by_area,total_population,nhl_white_alone,nhl_black_alone,hispanic_alone,nhl_asian_alone,num_households_with_internet,num_households_with_smartphone,median_household_income,num_high_school_graduates,num_bachelors_degree,num_graduate_degree,num_limited_english_speaking_households,ft_elevation_min,ft_elevation_max,ft_elevation_mean,area,n_floodnet_sensors,dep_moderate_1_area,dep_moderate_2_area,dep_moderate_1_frac,dep_moderate_2_frac,GEOID,sewer_backup_311c,street_flooding_311c,catch_basin_clogged/flooding_311c,manhole_overflow_311c,highway_flooding_311c
Bronx,2002002,Soundview-Clason Point,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0902,BX09,97.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0,0.002478682589741,0.0009296823342292,0.00536686147869,0.2091663937188068,0.0862708912835105,0.4066599101946596,0.0,0.2147398002130093,0.0888169562161003,0.4161618538463557,97,3915,15,1041,2850,0,1499,1340,-666666666,735,217,23,739,8.0,44.0,23.87792490477054,2205269.4698072216,0.0,0.0,0.0,0.0,0.0,36005002002,0,0,0,0,0
Bronx,2002300,Mott Haven-Port Morris,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,BX0101,BX01,93.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,93.0,0.0041564726285162,0.0013833554076796,0.0096211488555075,0.3085472298260135,0.1207984569252619,0.5930638536834015,0.0,0.3265711736308746,0.1292769431619091,0.6196917277223887,93,4528,7,1499,2972,0,1394,1420,19743,643,81,71,364,8.0,44.0,24.875953859804792,1126745.6716540444,0.0,0.0,0.0,0.0,0.0,36005002300,0,0,0,0,0
Bronx,2002500,Mott Haven-Port Morris,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,BX0101,BX01,208.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,208.0,0.0038742436874941,0.0013483201511425,0.00886429891416,0.5215785877600142,0.2446996770549911,0.8430761576054586,0.0,0.309637910041529,0.126216805447199,0.5895011098753494,208,5642,305,1129,4146,0,1369,1494,27378,1139,298,115,385,11.0,48.0,29.904283216783217,1372151.860352745,0.0,0.0,0.0,0.0,0.0,36005002500,0,0,0,0,0
Bronx,2002701,Mott Haven-Port Morris,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,BX0101,BX01,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0040041613944523,0.0013010824934953,0.0095625902793876,0.0391220979552088,0.0129349119286567,0.0916141578035167,0.0,0.3161508009998633,0.1220739931940003,0.6174364680759149,10,3335,16,917,2386,16,836,970,21427,587,138,0,283,14.0,57.0,37.88358277162116,875817.9272629053,0.0,0.0,0.0,0.0,0.0,36005002701,0,0,0,0,0
Bronx,2002702,Mott Haven-Port Morris,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,BX0101,BX01,166.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0040102475510731,0.0014713630502857,0.008832308230807,0.4631801202557839,0.2168461624046332,0.770689052636303,0.0,0.3193515926771209,0.1369172074786165,0.5881740319165281,166,5000,7,1359,3578,0,1214,1293,29206,1068,213,42,430,19.0,65.0,43.49708055290753,1677798.5361602504,0.0,4563.734313921084,32.43143178600404,0.0027200728904946377,1.9329753296975363e-05,36005002702,0,0,0,0,0
Bronx,2003800,Soundview-Clason Point,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0902,BX09,55.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,55.0,0.0024988594802704,0.0008222337343902,0.0058878163329972,0.1262891915034769,0.0442333230318654,0.2773187188831164,0.0,0.2147824517655661,0.0789649577408789,0.4459618800356689,55,1182,16,176,954,36,286,273,88077,198,30,38,45,14.0,44.0,23.787976539589444,682166.4767316984,0.0,8109.1238159822715,4586.8420013273535,0.011887309172437766,0.006723933464604119,36005003800,0,0,0,0,0
Bronx,2003900,Mott Haven-Port Morris,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,BX0101,BX01,321.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,321.0,0.0037391479032649,0.0013614439733425,0.0082507713250652,0.6566263209305453,0.3542360711682185,0.930015682224516,0.0,0.3020036359451242,0.1273643445971123,0.5632960302628054,321,6227,155,224,5765,15,1355,1480,20640,1453,224,165,754,9.0,42.0,24.034642826442017,2326465.573973166,0.0,0.0,0.0,0.0,0.0,36005003900,0,0,0,0,0
Bronx,2004001,Castle Hill-Unionport,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0903,BX09,91.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,91.0,0.0024539298976456,0.0008635711714908,0.0055651143100228,0.1956314962459554,0.0756078827240367,0.3982058343493281,0.0,0.2122852983538072,0.0827676207917201,0.4276849914185123,91,1409,60,158,800,343,486,457,70536,287,161,166,55,9.0,31.0,18.61651071536372,1325276.804945439,0.0,14959.652543431392,1166.3604402168316,0.011287945648492106,0.0008800881716667863,36005004001,1,1,0,0,0
Bronx,2004200,Soundview-Clason Point,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0902,BX09,1467.0,0.0,0.0,0.0,0.0,0.0,1467.0,0.0,1467.0,0.0022285902467919,0.0008610639968185,0.004740671680857,0.92397106067788,0.7174006289115452,0.9990613822939496,0.0,0.1960320917897651,0.0825374272518054,0.3782358452184353,1467,8179,39,2074,6044,22,2558,2406,52423,829,686,633,228,10.0,30.0,17.344249707254335,5209133.455307977,0.0,141190.28858771318,78431.88279466503,0.02710437154261114,0.015056608448905238,36005004200,0,0,0,0,0
Bronx,2004400,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0901,BX09,472.0,0.0,0.0,0.0,1.0,0.0,471.0,0.0,472.0,0.0024461213768942,0.0009680429807361,0.0051569589974539,0.6484235183068984,0.366906771258176,0.9128724851454254,0.0,0.2127016229334431,0.0923089246791424,0.4037112207456486,472,4592,69,1318,2911,159,1126,1345,17319,841,115,50,253,10.0,37.0,17.872670266504095,2870571.5240355353,0.0,53526.06531963318,15577.915758825675,0.01864648376515093,0.005426764540925207,36005004400,0,1,0,0,0
Bronx,2004600,Soundview-Clason Point,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0902,BX09,281.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,281.0,0.0024298317758296,0.0008863070026005,0.0053789534959808,0.4705158669458993,0.2205468548468884,0.7803161199660532,0.0,0.2107675315387226,0.084852477987439,0.4168712142945466,281,1763,38,491,1217,0,559,606,17083,348,136,68,61,11.0,36.0,19.81617442184453,1435085.5574103568,0.0,0.0,0.0,0.0,0.0,36005004600,0,0,0,0,0
Bronx,2004800,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0901,BX09,260.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,260.0,0.0026174469038725,0.0010381196099785,0.0054991790487952,0.4731605855096019,0.2366596626738091,0.7615825979349917,0.0,0.2256019303427311,0.0986538247785204,0.4238778182586841,260,4261,23,644,3453,102,1172,1316,34436,731,281,53,285,7.0,33.0,18.420068771491092,1600409.5316441676,0.0,29844.088785321776,5012.111018384468,0.01864778245519551,0.0031317677877332538,36005004800,0,0,0,0,0
Bronx,2005001,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0901,BX09,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0026211648313505,0.0008452331101206,0.0062324237707401,0.0359017047584928,0.0117684707033095,0.0838058380431296,0.0,0.223655124383247,0.0810826102300949,0.4648416739400883,14,4565,26,1446,2951,114,1104,1183,34087,948,291,64,313,11.0,40.0,22.36632817690045,1053604.7091343412,0.0,11548.296798922158,879.8325458295927,0.010960749035006143,0.0008350689193032153,36005005001,0,0,0,0,0
Bronx,2005002,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0901,BX09,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,0.0026542693658671,0.000854277251262,0.0063056826270951,0.0900791707740879,0.030298633762622,0.2036554276458686,0.0,0.2259912799536809,0.0819140225571092,0.468772409129011,36,6466,28,1508,4801,0,1468,1561,36598,1138,227,207,783,12.0,49.0,30.98947969336161,1226231.9204908363,0.0,2441.755466376141,0.0,0.001991267251792593,0.0,36005005002,0,0,0,1,0
Bronx,2005400,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0901,BX09,151.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0025541309089977,0.0009619478457551,0.0055449063038465,0.31001198384945,0.1352579572418997,0.5681214169687232,0.0,0.2203947666560552,0.0917549713561767,0.4265208134532061,151,5715,31,1244,3987,131,1254,1413,48750,1123,300,40,429,0.0,61.0,32.649774985936624,2133457.827178039,1.0,61411.0276673104,45466.20212282301,0.02878473944270078,0.021311038607668156,36005005400,0,0,0,0,0
Bronx,2006302,Yankee Stadium-Macombs Dam Park,BX04 Highbridge-Concourse (CD 4 Approximation),4204,BX0491,BX04,198.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,198.0,0.002794967841256,0.0010631670961337,0.0060073158132701,0.4084881562495239,0.1899174042988158,0.696700829779974,0.0,0.2382343387952956,0.1009110138397629,0.4525823461235376,198,0,0,0,0,0,0,0,-666666666,0,0,0,0,8.0,42.0,24.341177727143265,2808921.4311108408,0.0,19782.1094467945,84736.85667289316,0.007042599777869648,0.030167044095420776,36005006302,0,0,0,0,0
Bronx,2006400,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0901,BX09,158.0,5.0,1.0,1.0,0.0,0.0,156.0,3.0,153.0,0.0038369480347795,0.0013148020172397,0.0087876653422074,1.0,1.0,1.0,0.0316455696202531,1.0,1.0,1.0,158,3928,120,1342,2240,82,1022,1167,24730,943,192,99,308,5.0,37.0,17.192006226027015,1799541.9344442973,0.0,0.0,0.0,0.0,0.0,36005006400,1,0,0,0,0
Bronx,2006500,Melrose,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,BX0102,BX01,437.0,0.0,0.0,0.0,0.0,0.0,437.0,0.0,437.0,0.0030432180043117,0.00110320247201,0.0068202404349961,0.6892358146693357,0.3826786737742301,0.949745500363492,0.0,0.2550782133579548,0.1045072421407869,0.4955872797011609,437,5627,303,1742,3450,130,1666,1804,22985,870,357,169,499,2.0,61.0,27.258248978866987,2816011.926266125,0.0,17727.249776091696,8488.55403843177,0.006295161469574116,0.003014388525579549,36005006500,1,0,0,0,0
Bronx,2006800,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0901,BX09,186.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,186.0,0.0027816424227812,0.0010176924245628,0.0061660034183146,0.3872596106018803,0.172533930556871,0.6834984248306446,0.0,0.2366108151438116,0.0968088480315591,0.4612529818589231,186,2493,0,328,1507,322,893,782,29844,472,94,61,96,6.0,25.0,14.696148103911616,1674049.719583801,0.0,9018.626071727447,858.9352081289097,0.005387310762770917,0.0005130882303438733,36005006800,1,0,0,0,0
Bronx,2007000,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0901,BX09,91.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,91.0,0.0026983438114838,0.0009017664030411,0.0063794066679752,0.2117306263266324,0.0788181048164105,0.4414357493143244,0.0,0.2294362729527567,0.086267412230113,0.4726992467419726,91,3869,212,885,1966,253,1063,1090,57905,607,333,73,244,8.0,38.0,21.614464924595808,2207824.267251594,0.0,28612.488428360888,7757.688561172006,0.012959585983706525,0.003513725560607752,36005007000,0,0,0,0,0
Bronx,2007200,Castle Hill-Unionport,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0903,BX09,416.0,1.0,0.0,0.0,0.0,0.0,416.0,1.0,415.0,0.0025691588904621,0.0010052433223313,0.0054493609240835,0.6221971548115858,0.341895502841753,0.897011025844781,0.0024038461538461,0.221878005182518,0.0956826161034235,0.4209846468722653,416,6176,347,664,2314,2591,1490,1563,63449,1391,262,430,490,0.0,34.0,21.534863349684652,2283209.0796437827,0.0,32912.45333713381,10809.68004086141,0.01441499757099279,0.004734424077600416,36005007200,0,0,2,0,0
Bronx,2007400,Castle Hill-Unionport,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0903,BX09,41.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0025712856430936,0.0008334456434235,0.0061268610515071,0.098763430812757,0.0336077963449911,0.222735051966388,0.0,0.2199441820505725,0.079997889778167,0.4591269719767342,41,3192,63,851,2187,0,1168,1170,53166,600,295,215,73,12.0,41.0,21.385739130434786,2012634.367201705,0.0,0.0,0.0,0.0,0.0,36005007400,0,0,1,0,0
Bronx,2007600,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0901,BX09,160.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,160.0,0.0027803141794484,0.0010589217196104,0.0060066466888798,0.3466316779176808,0.155927800593175,0.6186209295493846,0.0,0.2369475146679875,0.1005288300761285,0.452545494031095,160,5109,92,1302,2907,663,1451,1562,53784,936,656,175,362,10.0,40.0,26.805044599035465,2343061.5156462057,0.0,0.0,0.0,0.0,0.0,36005007600,2,0,0,0,0
Bronx,2007900,Melrose,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,BX0102,BX01,249.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,249.0,0.0027997880792621,0.001108571973468,0.0058906055279492,0.4808667038089927,0.2413293610739281,0.7703268048029572,0.0,0.2389387175132432,0.1049884800947124,0.4461173057788751,249,7086,17,1471,5505,0,1809,2042,34604,1322,408,106,383,26.0,65.0,42.44093858741653,2126626.548600847,0.0,7529.593543509314,0.0,0.0035406280188043336,0.0,36005007900,0,0,0,0,0
Bronx,2008400,Castle Hill-Unionport,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0903,BX09,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.00262518666876,0.0008519105818114,0.0062312647595027,0.0984311522989334,0.033516397712453,0.2212228957816384,0.0,0.2239877051720769,0.0816965306739952,0.4647792559983384,40,2811,71,865,1626,249,944,969,67724,594,374,176,101,12.0,37.0,20.905259387499253,1674999.1579842754,0.0,0.0,0.0,0.0,0.0,36005008400,0,0,0,0,0
Bronx,2008500,Longwood,BX02 Longwood-Hunts Point (CD 2 Approximation),4221,BX0202,BX02,275.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,275.0,0.002696834920142,0.0010063124010727,0.0059057311044578,0.4979151850444013,0.2418509259876113,0.803852959896279,0.0,0.2307181899455608,0.0957793869031238,0.4469594151416361,275,5746,65,1393,3907,129,1707,1833,34543,835,331,317,325,21.0,65.0,43.13633358759217,1966132.3524115083,0.0,4281.053981218664,21235.573579033204,0.0021773986761205824,0.010800683663532247,36005008500,0,0,0,0,0
Bronx,2008600,Castle Hill-Unionport,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0903,BX09,72.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,0.0025650230498262,0.0008360589429955,0.0060351273110904,0.1649699719471194,0.0584439704624013,0.3532824837989839,0.0,0.2196678777112491,0.0802384832893907,0.4541118783806119,72,4304,40,1556,2374,0,926,1089,23987,610,112,37,396,20.0,62.0,39.202574257425745,2019880.673215341,0.0,0.0,0.0,0.0,0.0,36005008600,0,0,0,0,0
Bronx,2008700,Longwood,BX02 Longwood-Hunts Point (CD 2 Approximation),4221,BX0202,BX02,147.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,147.0,0.0026954367204157,0.0008976038870264,0.006270721326625,0.3141712790552672,0.1236651614304369,0.6033489441672396,0.0,0.2293708891754098,0.0858866477715313,0.4669001241384738,147,6677,65,1313,5291,0,1680,1914,36402,1158,547,140,622,20.0,67.0,35.75630106031635,2302754.187789122,0.0,58339.71724341727,11280.81989417362,0.025334756767690137,0.004898838075723728,36005008700,0,0,0,0,0
Bronx,2009200,Castle Hill-Unionport,BX09 Soundview-Parkchester (CD 9 Approximation),4209,BX0903,BX09,415.0,0.0,0.0,0.0,2.0,0.0,413.0,0.0,415.0,0.0024651269922851,0.0008793574582106,0.0055326430112624,0.6017121829324698,0.3058685260523887,0.8999836870211626,0.0,0.2132296074865258,0.0842157087827583,0.4258131865487022,415,5959,362,644,3549,1173,1730,1691,56208,1763,386,178,308,0.0,52.0,35.36734510356404,3334999.440540738,0.0,22063.87434194256,11052.620521786761,0.006615855485230641,0.0033141296479482123,36005009200,1,0,0,0,0
Bronx,2011702,Hunts Point,BX02 Longwood-Hunts Point (CD 2 Approximation),4221,BX0201,BX02,81.0,2.0,0.0,0.0,1.0,0.0,80.0,2.0,79.0,0.0030527341320718,0.00116884936781,0.0065977884842695,0.2145241028076259,0.0903834786435438,0.4150282118161196,0.0246913580246913,0.2565096659466251,0.1103732626626636,0.4841632864302312,81,0,0,0,0,0,0,0,-666666666,0,0,0,0,0.0,46.0,10.615338950019488,16676412.743553383,0.0,0.0,0.0,0.0,0.0,36005011702,0,0,0,0,0
Bronx,2011900,Longwood,BX02 Longwood-Hunts Point (CD 2 Approximation),4221,BX0202,BX02,241.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,241.0,0.0024688173266566,0.0009372884138162,0.0053146945084865,0.4296554763728211,0.2022758630362996,0.7231438231072328,0.0,0.2141026268453424,0.0895103928538379,0.4130917494767129,241,6159,122,2092,3764,0,1628,1855,34335,1074,282,82,530,30.0,69.0,53.16159496327387,1810972.673224373,0.0,54040.10423467884,304.197597628091,0.02984037530420729,0.00016797470338769823,36005011900,0,0,0,0,0
Bronx,2012101,Crotona Park East,BX03 Morrisania-Crotona Park East (CD 3 Approximation),4263,BX0303,BX03,121.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,0.0025686008572278,0.0008406307067756,0.0060143844622863,0.2579797229864284,0.0967528754606835,0.5180610290880437,0.0,0.2198904234253585,0.0806592330829613,0.4529714977650471,121,3415,34,996,2300,19,902,992,55000,604,355,42,126,34.0,81.0,58.859915342225065,1251776.8359104572,0.0,0.0,0.0,0.0,0.0,36005012101,0,0,0,0,0
Bronx,2012102,Longwood,BX02 Longwood-Hunts Point (CD 2 Approximation),4221,BX0202,BX02,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0025828932105615,0.0008440871662665,0.006120331014093,0.0715439491775882,0.0241914451667732,0.1630868466735839,0.0,0.2209807787231772,0.0809772123906137,0.4587714880161258,29,1337,0,269,1036,0,373,372,43472,269,19,20,124,29.0,71.0,49.91704156919201,555874.0511637882,0.0,0.0,0.0,0.0,0.0,36005012102,0,0,0,0,0
Bronx,2012500,Crotona Park East,BX03 Morrisania-Crotona Park East (CD 3 Approximation),4263,BX0303,BX03,103.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,103.0,0.0025732721698543,0.0008906498556412,0.0058909432567436,0.22654366121763,0.0876921692553595,0.4558669152093781,0.0,0.2209120913168802,0.0852501801195504,0.4461361225279167,103,4030,43,700,3105,0,1253,1355,51875,788,265,221,365,27.0,79.0,49.76469623229617,1828804.1812443393,0.0,32208.15067262346,14915.098904945131,0.017611590679275823,0.008155656607694722,36005012500,1,0,0,0,0
Bronx,2012901,Longwood,BX02 Longwood-Hunts Point (CD 2 Approximation),4221,BX0202,BX02,98.0,0.0,0.0,0.0,1.0,0.0,97.0,0.0,98.0,0.0026053956897435,0.0009917402553751,0.0056223208800349,0.2204039177798836,0.0926606658736601,0.4245150432399587,0.0,0.2242519226038994,0.0944594633470704,0.430967974053898,98,5469,393,1076,3969,0,1476,1485,40575,867,264,3,356,24.0,83.0,55.31074821852731,1682640.8447456881,0.0,15176.537976636824,5765.520651157992,0.009019475560710392,0.003426471352553779,36005012901,1,0,0,0,0
Bronx,2013000,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation),4210,BX1002,BX10,97.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0,0.0028732003111209,0.000934050913195,0.0067890081081189,0.2356078417031814,0.0866583649383921,0.4835513161651342,0.0,0.2416980344243787,0.0892152979097801,0.4939985902625051,97,1262,283,37,921,21,391,363,59083,237,135,93,54,5.0,47.0,25.29088579208714,1248909.0433649798,0.0,5594.044472680796,11196.457762151922,0.0044791448203534215,0.008964990542453683,36005013000,0,0,0,0,0
Bronx,2013100,Longwood,BX02 Longwood-Hunts Point (CD 2 Approximation),4221,BX0202,BX02,157.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,0.0025710719970623,0.0009382295238913,0.0056811730303421,0.3207390697975363,0.1370264006330818,0.5911829147061097,0.0,0.2213270357529664,0.0895961563378404,0.4343259372822618,157,4822,257,1298,3267,0,1759,1829,17410,1137,363,174,601,27.0,88.0,52.89388431087413,2477240.090864962,0.0,20165.692344714087,10943.28795530986,0.00814038672273908,0.004417532235032116,36005013100,0,0,0,0,0
Bronx,2013200,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation),4210,BX1002,BX10,57.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,57.0,0.0028122511441287,0.001012507500984,0.0063020200885494,0.1457766765334651,0.056106714906447,0.302569082769924,0.0,0.2386716135137716,0.0963399527969825,0.4685765745626031,57,7249,1706,1288,3618,559,2348,2339,104651,1183,848,621,236,0.0,44.0,6.560925139173747,16382001.83302823,0.0,0.0,0.0,0.0,0.0,36005013200,0,0,0,0,0
Bronx,2013300,Morrisania,BX03 Morrisania-Crotona Park East (CD 3 Approximation),4263,BX0301,BX03,128.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,0.0026368272343887,0.0009685220874828,0.0058505954115679,0.2778869378545263,0.1166474553358016,0.5281411924787894,0.0,0.2261381455730388,0.0923524538821966,0.4438836342354432,128,6038,38,1803,4049,0,1733,1925,34055,999,432,71,458,55.0,91.0,67.7947092386606,1734821.099864678,0.0,52190.534182784424,606.6424286281543,0.030084101575001288,0.0003496858717452045,36005013300,0,0,0,0,0
Bronx,2013500,Morrisania,BX03 Morrisania-Crotona Park East (CD 3 Approximation),4263,BX0301,BX03,92.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,92.0,0.0026092248078945,0.0009578849525748,0.005757311471096,0.2086555893057305,0.0843926373654596,0.4121028599310738,0.0,0.2241530409799333,0.0913855314269245,0.438641122502977,92,3125,69,1393,1585,49,1278,1219,27602,840,83,15,213,46.0,99.0,78.55170124481327,1807153.4947688668,0.0,0.0,0.0,0.0,0.0,36005013500,0,0,0,0,0
Bronx,2014400,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation),4210,BX1002,BX10,163.0,1.0,0.0,0.0,0.0,0.0,163.0,1.0,162.0,0.0029434194903749,0.0010227882707111,0.0067323242903726,0.364738028709717,0.1536309651606435,0.667488038173552,0.0061349693251533,0.2474597110777454,0.0972694529000605,0.4911026035441526,163,6253,118,1875,4000,35,2096,2112,29213,1050,267,299,366,7.0,45.0,21.603975040443725,4326452.6310311295,0.0,33335.88332914884,1982.0507688944224,0.007705130778515852,0.0004581237651091623,36005014400,1,0,0,0,0
Bronx,2014900,Morrisania,BX03 Morrisania-Crotona Park East (CD 3 Approximation),4263,BX0301,BX03,93.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,93.0,0.0026044772221336,0.001015412469054,0.0055482548057318,0.2108367044648635,0.09015528465264,0.403946248669273,0.0,0.2244302614381907,0.0966026913988933,0.426713882229389,93,4917,174,1505,2907,0,1270,1314,41311,787,319,209,250,65.0,108.0,86.89150014912019,1677785.3704341333,0.0,0.0,0.0,0.0,0.0,36005014900,0,0,0,0,0
Bronx,2015200,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation),4210,BX1002,BX10,198.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,198.0,0.0026649270492399,0.0009578183830684,0.0059629765037858,0.3924934330557286,0.1728249370809972,0.6940102138097308,0.0,0.2280161313266926,0.0913794770020097,0.4501350652466077,198,2666,843,257,1399,20,942,898,77238,510,207,151,100,12.0,55.0,32.437917923167696,3050707.6875975253,0.0,0.0,0.0,0.0,0.0,36005015200,0,0,0,0,0
Bronx,2015300,Crotona Park East,BX03 Morrisania-Crotona Park East (CD 3 Approximation),4263,BX0303,BX03,196.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,196.0,0.0025445723382753,0.0009026731134882,0.0057298728307656,0.3761480275534789,0.1622234246236826,0.6757644106385563,0.0,0.2190624755275879,0.0863503323699591,0.4370897925214499,196,4161,6,1861,2217,62,1536,1478,38862,840,232,43,206,41.0,101.0,69.90644573059542,2522691.0660715313,0.0,21059.768456643633,0.0,0.008348136139174197,0.0,36005015300,0,0,0,0,0
