tract_id,empirical_estimate,p_y,p_y_CI_lower,p_y_CI_upper,n_images_by_area
36081045700.0,0.0,0.0007714676369871415,4.091123637257639e-06,0.0055267812601537385,185
36081045900.0,0.0,0.0004139861727813036,3.992162413243893e-06,0.0027250679450076722,161
36081046000.0,0.0022727272727272726,0.007663395311945339,0.0003785535253046823,0.03077862721976077,440
36081046100.0,0.0,0.00043658018231869773,3.821748274837022e-06,0.0028819694456364993,114
36081046400.0,0.005747126436781609,0.014803122476204312,0.0010306641555406129,0.05330381018939718,348
36081046500.0,0.0,0.004080081141101198,8.165754360072943e-05,0.023112007656619717,85
36081046700.0,0.0,0.00048739573882818814,6.205259619863276e-06,0.003089259429841352,153
36081046800.0,0.0,0.004302360403698499,0.00010596999271521723,0.02266784872760927,315
36081046901.0,0.0,0.0016171477511302264,1.5631165966748736e-05,0.01042730068102658,96
36081046902.0,0.0,0.0012445066979681013,1.681016277316679e-05,0.00816699595498903,79
36081047000.0,0.0,0.007835658480003026,0.0002483010475402012,0.03604946858594121,233
36081047300.0,0.0010471204188481676,0.0027533286012116605,7.083816936100963e-05,0.012503193393012266,955
36081047801.0,0.0,0.0035575953615861037,7.525600991242033e-05,0.020096823018260282,161
36081047802.0,0.0,0.006897421947111589,0.0001203100926758716,0.037120975644339825,173
36081048000.0,0.0,0.004177091587522046,0.00010727738821721775,0.020698723593098205,306
36081048100.0,0.0,0.0008921813089844796,1.0488391705853266e-05,0.005624091750586666,220
36081048200.0,0.0032258064516129032,0.00790302650569204,0.00028489246821787584,0.03696289501914345,310
36081048400.0,0.0,0.0028816239391406934,7.907625306837249e-05,0.015133108930187274,315
36081049201.0,0.0016,0.0031222756878251955,7.974407142762014e-05,0.015084790055133685,625
36081049202.0,0.0,0.0017366547398896652,3.6331096442528065e-05,0.010132712302406513,155
36081049301.0,0.0,0.0011504315709190823,1.2421060581299585e-05,0.007839106629255155,136
36081049302.0,0.0,0.00029368794423348935,6.781672152430646e-06,0.0016286827592517426,552
36081049500.0,0.0,0.00026297602542462426,5.239929806485706e-06,0.0015027873056170404,1723
36081049600.0,0.0,0.0015864136042718399,3.314515312231826e-05,0.009172807243835826,195
36081049700.0,0.0,0.0009907216267929532,5.7013448216437414e-06,0.0071755232833235595,96
36081050202.0,0.0,0.0028834665874522933,4.191291588628641e-05,0.017865603432691515,92
36081050400.0,0.0,0.0031267224263137224,4.239863471464758e-05,0.01922853369782632,79
36081050600.0,0.0,0.003303777111938578,3.064235743673247e-05,0.021482041474537108,75
36081050800.0,0.0,0.0014556272798578235,2.3558154572749827e-05,0.00886493751082838,107
36081051000.0,0.0,0.001691979497957963,2.882888402042492e-05,0.010210745914703416,77
36081051200.0,0.0037593984962406013,0.001617094794879965,3.175930390030818e-05,0.009961305344390466,266
36081051600.0,0.0,0.002631551816921162,3.239298516369774e-05,0.017000134934140744,86
36081051800.0,0.0,0.002597372048853518,3.496233156239976e-05,0.016449712166106308,73
36081052000.0,0.0,0.0026400133067222098,1.1997676159985585e-05,0.018824856407057913,99
36081052100.0,0.0,0.0011926588145213044,1.2426350002822022e-05,0.008126447191682155,187
36081052200.0,0.0,0.0015776300432330656,1.7820134008918998e-05,0.010420052553121228,60
36081052400.0,0.0,0.003401324221802374,3.224904100686696e-05,0.022259811466143593,54
36081052600.0,0.0,0.001836636104975755,1.2224134874103273e-05,0.01236613517925238,95
36081052800.0,0.0,0.0014159453731448356,1.9910801028658037e-05,0.00884624896340835,80
36081053000.0,0.0,0.000779171585430412,1.3659498363635278e-05,0.0045604588272511,155
36081053200.0,0.0,0.0016342914140346067,2.047022000520529e-05,0.010577560426187405,100
36081053601.0,0.010526315789473684,0.03138783119590655,0.0005823528479705004,0.13482959015686816,95
36081053800.0,0.0,0.0016795159186845882,1.0033088177409942e-05,0.01071028567574689,70
36081053901.0,0.0,0.001989177168600915,9.609561377545042e-05,0.008719136188052857,558
36081053902.0,0.0,0.0026515310432494504,2.936452914781329e-05,0.01673599587589808,101
36081054000.0,0.0,0.0011847761187220754,2.24756200053448e-05,0.006567025737008126,373
36081054200.0,0.0,0.00158725574144185,4.240048238687865e-05,0.008947702239191911,404
36081054500.0,0.0,0.0006090979113589207,4.413036517709032e-06,0.004225497317928861,176
36081054700.0,0.0,0.0006833187612407725,5.050098339821912e-06,0.004476288411278958,228
36081054800.0,0.0,0.0020735768321733846,2.4899765850255067e-05,0.012872415839214673,198
36081054900.0,0.0,0.0006061496987274609,5.74031002992991e-06,0.004075844404377214,287
36081055100.0,0.0,0.0006367644515055369,5.9206488979063485e-06,0.0042498008488945005,330
36081055300.0,0.0,0.0009434562084437063,4.238578168769181e-06,0.006649305103178828,152
36081055400.0,0.0,0.001744764008067927,1.5614832144201958e-05,0.011578838373476202,99
36081055500.0,0.0,0.0007711690465480701,7.116543779622186e-06,0.004786360458186747,195
36081055600.0,0.0,0.0019304809366392994,1.1030800188457673e-05,0.012982837559030172,26
36081055700.0,0.0,0.0005598578471981394,1.1425301476123333e-05,0.0032558337886727153,278
36081055800.0,0.0,0.0021307872349044816,9.890123457367852e-06,0.0158699706234963,21
36081055900.0,0.0,0.0006702430152555379,1.045970160799388e-05,0.00396688781510276,248
36081056100.0,0.00125,0.0012396587202194115,7.758188466643897e-05,0.004853523374868543,3200
36081056200.0,0.0,0.001428716796736373,4.905722497169083e-06,0.009792464389895044,48
36081056500.0,0.0,0.001049898731470124,4.562508212876527e-06,0.007491654341986966,267
36081056600.0,0.0,0.001337035034297614,8.092486895199182e-06,0.009246215303869956,108
36081056700.0,0.0,0.001017786117517001,1.3660163007028861e-05,0.006475892501738656,159
36081057700.0,0.0,0.001288131319762051,1.7919128540745738e-05,0.00775821822581294,150
36081057900.0,0.0,0.004193598523263346,2.2073897084426268e-05,0.03023107414647786,28
36081058200.0,0.0,0.0010415381119813461,1.2921347094695217e-05,0.006473792041461937,250
36081058500.0,0.0,0.0006862852023301496,6.198159245988834e-06,0.004565031869375077,209
36081058700.0,0.0,0.0009677866965644786,4.712537460828644e-06,0.006552357151246972,100
36081058900.0,0.0,0.0006873876866011729,8.980100274373662e-06,0.004136159238993778,263
36081059000.0,0.0,0.0008417235322540846,6.783519333754887e-06,0.005551508736663732,18
36081059100.0,0.0,0.0006428014864786284,8.859109521537831e-06,0.003860385044378857,374
36081059300.0,0.002061855670103093,0.000839423912930756,1.7970617062120468e-05,0.004928538800276546,485
36081059501.0,0.0,0.001250290467789618,3.494737155894695e-05,0.006773224289814743,332
36081059900.0,0.0,0.0014740025700183859,1.616745198846438e-05,0.00991396988402096,113
36081060600.0,0.0,0.0010918073253013295,6.809910453574214e-06,0.007343461858294554,50
36081060800.0,0.0,0.0010882485016784063,9.568906280975224e-06,0.00656311438353379,61
36081061000.0,0.0,0.0012548467860674498,9.238577197681053e-06,0.008143604975699532,111
36081061200.0,0.0,0.001536269649764802,1.3962928241509125e-05,0.010357834286063199,106
36081061302.0,0.0,0.0007231136333267174,1.102349349370251e-05,0.004436755486321921,210
36081061400.0,0.0,0.0020078846690990138,2.3780083982327446e-05,0.011923754250802773,238
36081061601.0,0.0,0.0025598039823964587,2.972486466129244e-05,0.015762885956614767,165
36081061800.0,0.0,0.003385764410464186,3.76365805518206e-05,0.020718955021114455,157
36081062300.0,0.0,0.001654435866666941,1.2179290495519343e-05,0.010986590929686608,41
36081062500.0,0.0,0.0010042325751878946,1.0050880775492855e-05,0.006900097617309142,67
36081062600.0,0.0,0.0012811571801293184,7.073686615783241e-06,0.008929301764928446,163
36081062700.0,0.0,0.0010575361836295347,9.15000258287742e-06,0.007223645796194449,40
36081062900.0,0.0,0.001161408972241361,1.2198233500210098e-05,0.007576367051576801,102
36081063200.0,0.0,0.00245047919816435,4.07486905352245e-05,0.014454095576170459,139
36081064101.0,0.0,0.0020417752572823786,7.912776352269701e-06,0.014467869141761876,128
36081064500.0,0.0,0.0007031891150337888,1.094262854590186e-05,0.004280107316451089,398
36081064600.0,0.0,0.002288547250719387,1.9741335347057255e-05,0.014555669823920795,235
36081065000.0,0.0,0.001959926354920252,3.656470903714447e-05,0.011917486853113451,242
36081065401.0,0.0,0.004230036321624471,0.00011955606208979522,0.020951180763916527,337
36081065402.0,0.0,0.010310768612169416,0.0002907850074005394,0.053920555776185014,60
36081065600.0,0.0749185667752443,0.3187316313080794,0.12993257070434344,0.5809730123417977,307
36081065702.0,0.0,0.0006625655488338295,5.236959961781492e-06,0.004274488360625745,74
36081065703.0,0.0,0.0004918692428063885,6.807007413053691e-06,0.003103239367753631,183
36081066000.0,0.0,0.009093728459058356,8.445652800885976e-05,0.050615955912594046,158
36081066301.0,0.0,0.0005496102408082967,4.036333818351793e-06,0.003541867420307137,167
36081066302.0,0.0,0.0005287321734607097,3.0596531254987976e-06,0.0038877549736245505,92
36081066402.0,0.0,0.01500132489626336,0.0005041354849900017,0.07520425936625107,77
36081066403.0,0.0,0.017650612326388655,0.00039113575996390526,0.08160568837380737,150
36081066701.0,0.0,0.00042932997124739945,3.859521617811582e-06,0.0026478420698975097,263
36081067100.0,0.0,0.0004665876678731694,2.8106332513607694e-06,0.0031239404714700518,108
36081067700.0,0.0,0.0004638454564628643,3.5120786792633803e-06,0.0031446998346238097,133
36081068200.0,0.0,0.0030353945304646595,1.9116940867414392e-05,0.019148954455490586,213
36081068300.0,0.0010559662090813093,0.001663556882230924,2.677066045867567e-05,0.00941316121854194,947
36081069300.0,0.0,0.001405695218137167,1.8075022006753864e-05,0.007704912092833118,500
36081069500.0,0.0,0.00038444614262354046,1.595184310019588e-06,0.0027990060211835898,245
36081069701.0,0.0,0.000351254667563991,2.8319946671305036e-06,0.0023628125845086573,221
36081070700.0,0.0,0.0010186205011899077,5.861021348259243e-06,0.007170979550548917,116
36081071303.0,0.0,0.000547515899049871,3.061903134756481e-06,0.0037321796428956538,289
36081071304.0,0.006172839506172839,0.0006434390482957847,3.452983534473788e-06,0.00479857604929201,162
36081071305.0,0.0,0.00047759386264308024,1.5929892927841583e-06,0.0035676556430098917,299
36081071701.0,0.0,0.0005830493456435256,7.1938571578343675e-06,0.003921243028334035,217
36081071900.0,0.0,0.0004156417753919466,6.909343210181215e-06,0.002556262503883424,614
36081072100.0,0.0,0.0003702392566242342,3.976904258180624e-06,0.0024215192610181767,92
36081072300.0,0.0,0.0006296786683494825,6.0968531186158865e-06,0.004187635687438255,187
36081072900.0,0.0,0.001242677763580057,6.442090997868277e-06,0.008933017998700868,76
36081073700.0,0.0,0.0007591450630683353,9.841242572414865e-06,0.004532255129390667,364
36081073900.0,0.0,0.0004244228489404366,8.148273096221302e-06,0.0025008843147469144,513
36081074100.0,0.0,0.00048303027235402905,4.101549868994538e-06,0.003212294640469949,108
36081074300.0,0.0,0.0007114508265675405,3.6749305066065875e-06,0.005017588719856192,131
36081074500.0,0.0,0.000566236999474941,8.981941263402135e-06,0.0030948380754237136,1003
36081074700.0,0.0,0.0017165618035984488,2.325579914016037e-05,0.011231370533253049,103
36081075701.0,0.0,0.0005000195871034755,1.110799186505796e-05,0.002855168663381276,622
36081075702.0,0.0,0.0008340954993940828,1.2735453986676386e-05,0.00514432004802551,407
36081077902.0,0.0,0.003181904716709604,4.1527663998480545e-05,0.01947352193372148,155
36081077903.0,0.007751937984496124,0.007060473546923576,5.035596404412852e-05,0.042541848436414946,129
36081077904.0,0.0,0.002931223719447594,5.486556897878646e-05,0.01668454981488323,246
36081077906.0,0.0,0.002367778882372714,1.7142970801827025e-05,0.016320535220786997,103
36081077907.0,0.0,0.00330455997029762,2.1947413585734764e-05,0.020497442291772187,137
36081077908.0,0.0,0.0030538429428332314,2.6168121215357332e-05,0.020824817955587733,59
36081078800.0,0.0,0.0013196418830708388,1.4202152229594734e-05,0.008616263794580761,87
36081079000.0,0.0007680491551459293,0.001322408770519171,1.6967623883461042e-05,0.007056930036981667,1302
36081079200.0,0.0009514747859181732,0.0011247945035651559,3.159911976209313e-05,0.00535678406908825,2102
36081079300.0,0.0,0.005908284620400123,2.3782630165200912e-05,0.04408136169475603,16
36081079701.0,0.0,0.001152567959964544,1.5158763878637656e-05,0.007280134852390833,105
36081079702.0,0.0,0.0013789150710582468,2.2872146828252194e-05,0.008199754664822399,141
36081079900.0,0.0,0.001472037134340671,2.8566110186031525e-06,0.011579974692213559,170
36081080301.0,0.0,0.001316901405027874,2.6479773166658103e-05,0.006900873193847845,872
36081080302.0,0.0,0.0038060542212861297,0.0002064460565125074,0.015270436340131918,748
36081081800.0,0.0,0.0020204459723502464,4.159467254101625e-05,0.01108422591350608,356
36081083700.0,0.0,0.0021008824474116027,0.00012438365347289872,0.009051737195400181,702
36081083800.0,0.0,0.002895272263273049,2.6528595641494465e-05,0.018209322174377318,188
36081084000.0,0.0021321961620469083,0.002218304338096314,5.6377892765088235e-05,0.01210829029717096,469
36081084500.0,0.0,0.0017612708513189362,9.432588689454394e-06,0.01236872719383289,100
36081084601.0,0.0,0.003108467856707883,2.8013402257877525e-05,0.01898316019100599,229
36081084901.0,0.0,0.0020302029650049345,1.4308257163089074e-05,0.013338227097512331,124
36081084902.0,0.0,0.0025454562770110428,1.3052064142369521e-05,0.018748044946519084,83
36081085700.0,0.0,0.0008215069065656167,3.899328701877237e-06,0.0057957654668149994,48
36081085900.0,0.0,0.0005494860983060893,8.784675369929599e-06,0.0032262825324044287,47
36081086400.0,0.005084745762711864,0.006282706552323638,0.0003890729017961827,0.02347213593876508,590
36081086500.0,0.0,0.0007405355027241692,1.3004396168859966e-05,0.004607396623864035,213
36081086900.0,0.0013764624913971094,0.004038304727614848,0.00014654576008597256,0.015781587189917578,1453
36081087100.0,0.0,0.0032503042932065865,0.0001517956317620687,0.01472334666039621,584
36081088902.0,0.005025125628140704,0.0029971278767736203,4.492264390517553e-05,0.01694106157979243,199
36081088903.0,0.0,0.0005139037727950435,1.0699167407081651e-05,0.002682581384432289,1983
36081089202.0,0.0,0.002829019988174116,4.8315704180002606e-05,0.017099983505518893,163
36081091602.0,0.0,0.018498865867887928,3.446033441397648e-11,0.17559438021185758,13
36081091603.0,0.02,0.028601953076647486,2.4257016021929717e-11,0.20774329541356212,50
36081091604.0,0.0,0.038646373310591786,1.5133175001081624e-11,0.45151040637765927,5
36081092500.0,0.010752688172043012,0.02130428077378979,3.4990037579532804e-05,0.09152917685275597,186
36081092800.0,0.0,0.006934080797063153,1.325435221628294e-09,0.07180191271482332,20
36081093401.0,0.0,0.004809160791442786,3.2350771187731616e-09,0.043476782140823386,34
36081093402.0,0.0,0.005283367822057807,5.370523731173833e-08,0.047956762765124186,29
36081093800.0,0.0,0.006022521611843233,2.246505446641947e-06,0.04782350008868768,107
36081094500.0,0.0005252100840336134,0.001673432552610288,6.076727977926853e-05,0.007200756619154479,1904
36081094700.0,0.0,0.0026011515857078697,2.1546469789308404e-05,0.016810529028332587,87
36081097204.0,0.006666666666666667,0.028984067489460006,0.0018156353950459089,0.11071594709512528,150
36081097205.0,0.0,0.019417085447288897,0.0001377794040452561,0.1185764927013453,45
36081097206.0,0.0,0.025587337812695853,0.0002576016447535657,0.16737185221431036,19
36081097207.0,0.0,0.03917481257680521,0.00014272515940682724,0.2953080503924044,4
36081099703.0,0.0,0.00909814821997621,0.00013799984722481632,0.048962385575526374,165
36081099704.0,0.0,0.0023779167196597358,3.145695125683822e-05,0.014555661557981351,175
36081099801.0,0.0,0.004708502213247882,5.322676743557866e-05,0.028081434294882926,113
36081099900.0,0.0,0.02242726913752632,8.404899937373586e-05,0.1496285836026213,28
36081100801.0,0.05555555555555555,0.15022413369600515,0.0037758344110784083,0.5901325552983182,18
36081100803.0,0.0,0.00681296401144925,0.00017269304025443013,0.03642092099173094,161
36081100804.0,0.0,0.014806380366489463,0.0004345070418014156,0.06850307357430732,111
36081101002.0,0.0,0.004984353499683724,9.211219933382264e-06,0.033908519459624156,129
36081101003.0,0.0,0.0017215671928323528,7.082081345243047e-06,0.01202999106291171,126
36081101004.0,0.0,0.008717122316509125,2.950672628455647e-05,0.05715472323094975,75
36081103300.0,0.0,0.004445728355692246,3.947695489049507e-05,0.0286397483669501,112
36081103900.0,0.0,0.0005547439174557836,1.261092423221405e-05,0.003157704194402768,889
36081104700.0,0.0,0.0006236107174469565,1.1139939486998833e-05,0.003789514400829358,197
36081105900.0,0.0,0.0004258156479444128,4.046654749562565e-06,0.0028509413695470965,102
36081108500.0,0.0,0.0005035920278762168,7.1422027194066624e-06,0.0033998255297968774,162
36081109300.0,0.0,0.006325298845810618,0.00015794196797313154,0.03268941895497284,141
36081109700.0,0.0,0.0005351400450189748,3.7165152268567182e-06,0.0036780333052223325,129
36081109900.0,0.0,0.0005196608583263478,4.444363451484067e-06,0.0035288411347698533,181
36081113300.0,0.0,0.0010346577612497874,7.794359056920206e-06,0.007220079118293924,85
36081113900.0,0.0,0.0007054549201836687,6.88502292754036e-06,0.004800696461849759,231
36081114100.0,0.0,0.0005962904576424403,5.686546386521226e-06,0.0037279790266415403,83
36081114700.0,0.0,0.0008545346069458901,2.302825492605413e-06,0.006400949336409457,62
36081115100.0,0.0,0.0007489719681022334,1.011035135804639e-06,0.006101376787635527,69
36081115500.0,0.0,0.000604145200539859,2.6726796515723828e-06,0.004303225629463784,62
36081115700.0,0.0,0.0004272376505891659,4.3006916127172055e-06,0.002916688071848325,187
36081115900.0,0.007042253521126761,0.002399583225012361,5.992640154573025e-06,0.01919489576123647,142
36081116100.0,0.0,0.0008354751608654575,7.496992197102111e-06,0.005662112935832233,137
36081116301.0,0.0,0.0006546113975842446,4.465535914721028e-06,0.004587326905243681,160
36081117100.0,0.0,0.0005422509648548732,6.176965519573172e-06,0.0036315101793940926,232
36081117500.0,0.0,0.0005767874701209627,8.868991037731728e-06,0.0035181691563173174,198
36081118100.0,0.0,0.000808849043214703,6.382099828930351e-06,0.005235457964962495,54
36081118500.0,0.0,0.00157916756756908,1.9915626968127854e-05,0.009915179584844377,79
36081118700.0,0.0,0.00825234202089756,0.00015822950318721056,0.047027203628183245,71
36081119100.0,0.0,0.0015692803129230683,1.716258956944715e-05,0.010344363588198865,43
36081119300.0,0.0,0.0010148816639376384,6.200990459554345e-06,0.00708466220588278,61
36081119500.0,0.0,0.0018838356494250536,9.570899272400443e-06,0.013411181293918165,69
36081119900.0,0.0,0.007588384646331227,9.709374419635579e-05,0.049037384343185504,53
36081120300.0,0.0,0.005129130239435177,7.514616872305758e-05,0.03068384458042822,53
36081120500.0,0.0,0.0013799910157155885,1.6592291109411272e-05,0.008506048290806992,58
36081120701.0,0.0,0.004290357807092137,7.532869366637138e-05,0.02504375110711474,131
36081120702.0,0.0,0.0030492508851254303,2.8867001942638348e-05,0.01956150354351299,49
36081121500.0,0.00145985401459854,0.0035632081891535964,0.0001340491086424604,0.016277809533349456,685
36081122300.0,0.0012953367875647669,0.0013754864884599994,1.9697677474121396e-05,0.00809359208056357,772
36081122703.0,0.0,0.001017311484168179,9.744771893904482e-06,0.006182933816566506,542
36081122704.0,0.0,0.011636210678717906,0.000247632907890004,0.0572619685331261,110
36081124100.0,0.0,0.002281544816211476,3.56996962814025e-05,0.012972210304325276,197
36081124700.0,0.0,0.0015832524512707706,2.791362317225557e-05,0.009482026616236431,243
36081126500.0,0.0,0.001569655893998512,1.8230509086286087e-05,0.010076915645542235,196
36081129104.0,0.0,0.0045683455727225505,0.00010518505887151411,0.025628206574057406,113
36081133900.0,0.0,0.0016274412623296021,1.1847468476561174e-05,0.011058385081775566,131
36081134100.0,0.0,0.001558631224331861,4.7302241080858776e-05,0.007464472261064994,770
36081134701.0,0.0026595744680851063,0.0037577725301358267,2.2876932284435587e-05,0.021591797675425132,376
36081134702.0,0.0021413276231263384,0.0038170592023427617,3.142595158014286e-05,0.020977168975058535,467
36081136700.0,0.007052186177715092,0.020771656406531905,0.003814944662259991,0.05534697315683774,709
36081137700.0,0.0,0.006855615484112312,0.0002998693896479101,0.029849909486186824,410
36081138501.0,0.0,0.009002096043063349,0.0003294243777361534,0.03986755444366071,251
36081140300.0,0.0,0.0023898380181827943,4.871164714612341e-05,0.01294500800484316,350
36081140901.0,0.0,0.001665440560767538,2.9725050495350076e-05,0.009707052900712472,239
36081140902.0,0.0,0.001330024225102919,3.133075042055144e-05,0.007244175441665835,389
36081142900.0,0.0,0.00850712864575121,0.00016787293986342364,0.04704365284279547,68
36081144100.0,0.0,0.0016398071144862044,9.139847365043237e-06,0.011894931596587135,56
36081144700.0,0.0,0.0007976871117097618,6.557218410696915e-06,0.0052197218461259845,275
36081145101.0,0.0,0.0009813492430093987,2.308141623481842e-06,0.007555273757640337,73
36081145102.0,0.0,0.008336635667510047,0.000232718026278665,0.04181504660042757,95
36081145900.0,0.0,0.0008884545834544457,1.1125572214405083e-05,0.005356920347513475,179
36081146300.0,0.0,0.0006098201196842444,6.4283450188594746e-06,0.0037812343251074124,162
36081146700.0,0.0,0.0005623819821626067,6.5500857481892735e-06,0.0036688478271109217,304
36081147100.0,0.0,0.0020134557906683467,3.0093547970968373e-05,0.012227825972819226,205
36081147900.0,0.0,0.0051072777268558415,4.773505134635927e-05,0.0331710943566766,110
36081150701.0,0.0,0.004434905503737927,7.09032366335824e-05,0.02289448793098187,319
36081150702.0,0.0,0.0008294140620508949,2.9579955779624046e-06,0.005929556124047372,474
36081152902.0,0.0,0.004169737357331313,5.420427535082397e-05,0.021400293045224828,409
36081155101.0,0.006289308176100629,0.00395645392742358,1.1805425692400014e-06,0.03336478017860329,159
36081155103.0,0.005813953488372093,0.0011526327831626597,7.869242208635198e-06,0.007779217245656629,172
36081155104.0,0.0,0.0009690720513971925,5.472822186965061e-06,0.006957098445197507,138
36081157902.0,0.0,0.0040677026231420695,1.8280342004023623e-05,0.0258720300340374,212
36005036100.0,0.008547008547008548,0.021110222036273305,0.00030370002534012584,0.09884999177495045,117
36005012701.0,0.0,0.0009110975518694997,9.775158400901672e-06,0.006169970520806991,46
36005015900.0,0.0,0.0012371785184424986,2.0363063918465394e-05,0.007634466520947969,53
36005042600.0,0.005681818181818182,0.004912729714428852,0.00015153414886145714,0.025029176709060547,176
36061003800.0,0.0,0.00010424647033618342,1.8896056947546352e-06,0.0006053505861981634,1177
36061001001.0,0.0013175230566534915,0.003470118521497947,3.3748933586311044e-05,0.01727937167577959,759
36061001502.0,0.0028328611898017,0.0023711135107586426,0.00011347572596972583,0.010261130253419983,706
36061004800.0,0.0,0.0002561619864505991,4.62484096503498e-06,0.0014450363607441917,961
36061004400.0,0.000725689404934688,0.0008996002720619908,2.6381555725133033e-05,0.0044692262780033545,1378
36061006400.0,0.0,0.000416242238911441,7.585544799800283e-06,0.002424915317726542,1122
36061017800.0,0.0,0.0025217100443282446,9.457531874959116e-05,0.011138457022616293,1045
36061000500.0,,0.011953636833549334,0.00012197763468636414,0.07821154496930738,0
36081094201.0,0.013333333333333334,0.05764880531918908,0.0008713166704975037,0.2397654078582084,75
36081111300.0,0.0,0.00672273790447848,0.0001616743589615896,0.037103121493416616,112
36081148300.0,0.0,0.022480785938838517,3.6959699398035265e-05,0.1914779335170369,7
36081080900.0,0.005,0.0076365846126808115,0.0003297685362699681,0.035450066175871646,200
36081122702.0,0.0,0.0013317728881785185,4.0254150381460205e-05,0.007232160328346166,453
36081125700.0,0.005376344086021506,0.005756121244363504,0.00013556248857170456,0.029558719735315517,186
36081126700.0,0.0,0.001532655873503808,9.963142330200118e-05,0.006970006501651146,459
36081139900.0,0.0,0.0012559410006612358,1.8453602078986403e-05,0.007546375833253032,350
36081143500.0,0.0,0.0012056749511457218,1.0208115933675667e-05,0.00839786008679421,117
36081157901.0,0.0,0.0009762540886181474,5.208751120603622e-07,0.008051183500763507,142
36081157903.0,0.0,0.0003692416786803796,7.004902323029433e-07,0.002784624506307803,462
36081042400.0,0.0072992700729927005,0.006652502692065849,0.00011359338403302295,0.03512645138490604,137
36081043400.0,0.0,0.005359263064827711,8.722956006699456e-05,0.03166886643902244,90
36081042600.0,0.0,0.0010846308469446124,1.4127512623685415e-05,0.006759635639451961,128
36081043200.0,0.0,0.0013129431767243476,1.0975468322802878e-05,0.008688497831979211,187
36081045200.0,0.0,0.001213953217187542,1.5448614959652196e-05,0.0077263064825306175,359
36081045400.0,0.0,0.002413539234049488,6.892237983539628e-05,0.01194412417187416,329
36081005900.0,0.0,0.0004675940500543759,3.4759263640782476e-06,0.0032766986995572214,285
36081006100.0,0.0,0.00040431847808026513,5.78935308240674e-06,0.002414507154172471,414
36081058100.0,0.0,0.0010100729035375977,1.1399861165809431e-05,0.0066995858834920105,99
36081058300.0,0.0,0.0007819222414361883,6.872695921376122e-06,0.00494096884057961,170
36061023501.0,0.0,0.0009598531609119273,3.231019689978142e-05,0.005074845271100433,321
36081047900.0,0.0,0.0011622388571346583,1.895936082615645e-05,0.006477896923544115,788
36081062400.0,0.0,0.0009625589805862978,1.6524621988269662e-05,0.006134180291285726,23
36081062000.0,0.0,0.0027592808814021464,1.5194772336953495e-05,0.020371403996555657,68
36081063000.0,0.0,0.0017656184118285002,1.2597469044962617e-05,0.012552235872436006,74
36061022302.0,0.0,0.0019099627029303915,8.145129841855786e-07,0.015867586153653197,180
36081133300.0,0.003246753246753247,0.0014516418172652366,1.907176077627737e-05,0.009053323887737098,308
36061012400.0,0.004074979625101874,0.015239795041839569,0.003313495230966411,0.0390492438937808,1227
36005021200.0,0.0,0.000583891529093551,4.704160299420935e-06,0.0038961665451958073,146
36005022200.0,0.0,0.0006486427674872762,1.1809068392662207e-05,0.0038659611653872636,481
36081065501.0,0.0,0.0005951333625662986,7.677110741070412e-06,0.003734293033117842,565
36061014401.0,0.0,0.002219054172486396,3.516449069637106e-05,0.013045867094210115,192
36061001600.0,0.0,0.0005168516970783483,1.2157006344546823e-05,0.002855474099601729,1013
36061001200.0,0.0012836970474967907,0.00045568669844926675,6.257230767364296e-06,0.002727216591926143,779
36081112300.0,0.0,0.0005734426671519805,3.7510113221060917e-06,0.004046946317026076,111
36081112900.0,0.0,0.0006801495851309118,3.753480726178693e-06,0.004738530540348797,244
36005042901.0,0.0,0.0016998703106616794,4.968772653200775e-05,0.009740372471820866,185
36005043102.0,0.0,0.0017555832979594037,6.652115819725107e-05,0.008980969562112081,152
36081026300.0,0.0,0.0006402748855180343,1.3878979946344062e-05,0.0036942443026182887,873
36081005400.0,0.0,0.0008032601124894058,1.4009992557263152e-05,0.004467355786610513,496
36081008600.0,0.001445086705202312,0.000883278098809149,1.7278627884278543e-05,0.005139047012904638,692
36081066401.0,0.02666666666666667,0.11977672563399877,0.04384049034858955,0.23567259382503117,525
36081066900.0,0.0,0.0006410132608949216,4.842182846912105e-06,0.004412789020074838,69
36081048500.0,0.0032626427406199023,0.003414443308454766,9.132994667573477e-05,0.016330126249656633,613
36081012500.0,0.001189767995240928,0.0006647149153417255,1.5818397624817773e-05,0.0034420664366842757,1681
36005038900.0,0.0,0.0011351192266827125,6.360366121237195e-06,0.0077105594663132125,151
36005029301.0,0.0,0.013316191491195829,7.149314852584951e-05,0.08431744843755505,48
36081013000.0,0.0,0.0014486479997513739,2.684402507737854e-05,0.008332673752648921,281
36081073100.0,0.0,0.0012258963950273916,8.108090156042002e-06,0.008485960485416862,102
36081074900.0,0.0,0.0009743257350106453,1.260899823403665e-05,0.006157210669560253,225
36005042500.0,0.003179650238473768,0.005883234819792441,0.0001235130400199381,0.024544319861646454,629
36081026502.0,0.007155635062611807,0.005802619275160139,1.8703469305223772e-05,0.029021986422912722,559
36081026501.0,0.0,0.0007678853030936231,1.5444485931478517e-05,0.0043827676394970145,362
36081048301.0,0.0,0.0010266479393925589,1.3646372372008395e-05,0.006438125632989192,195
36005002800.0,0.0,0.001663703990295422,8.1791167812829e-05,0.007229024465575755,1365
36081066100.0,0.0,0.0007268016683375933,5.728835191166713e-06,0.004936404038899452,53
