geoid,tract_id,empirical_estimate,p_y,p_y_CI_lower,p_y_CI_upper,n_images_by_area
36061015002.0,36061015002.0,0.0,0.0015449235433841707,2.0255402606607712e-05,0.009043659295503385,424
36061015101.0,36061015101.0,0.00784313725490196,0.006328587175103082,8.290838930208106e-06,0.04123207677387643,255
36061015301.0,36061015301.0,0.0,0.0017201142023464068,7.5791532695976055e-06,0.01138771367291994,347
36061015302.0,36061015302.0,0.002288329519450801,0.0012475107998469554,8.16294891012921e-06,0.00802987639232965,437
36061015401.0,36061015401.0,0.0,0.002935687096938745,3.5487846568481285e-05,0.01801260333413791,131
36061015402.0,36061015402.0,0.0,0.002764822504556642,9.805837228469776e-06,0.019337446665286917,173
36061015403.0,36061015403.0,0.0,0.002729589378558491,9.58503184089815e-06,0.019454474701908198,91
36061015501.0,36061015501.0,0.0,0.0013492023153612958,8.116887003754187e-06,0.009161650957219027,233
36061015601.0,36061015601.0,0.0,0.0017133491625325454,2.488585461131807e-05,0.00996136133739326,346
36061015602.0,36061015602.0,0.0,0.001941799069652133,2.9336181342331185e-05,0.011458013307562456,294
36061015700.0,36061015700.0,0.0,0.0011834607921777556,1.9846213798232105e-05,0.006445184055076884,861
36061015801.0,36061015801.0,0.0,0.0013149735502534842,2.8535883961316627e-05,0.007493470677126783,431
36061015802.0,36061015802.0,0.0,0.001998995360614599,2.877586043333648e-05,0.011872284715237819,194
36061016001.0,36061016001.0,0.0,0.0014685582355434736,2.1145354699827505e-05,0.008535734984920496,585
36061016100.0,36061016100.0,0.0,0.0014747629931273804,1.8773159364174517e-05,0.008292381505804735,591
36061016200.0,36061016200.0,0.0004923682914820286,0.002097496577588137,0.0001441863967053088,0.007770113443057502,2031
36061016400.0,36061016400.0,0.0,0.0016762362407996506,1.990046156650861e-05,0.010006929629342637,447
36061016500.0,36061016500.0,0.0,0.001255299033944634,1.8173563312375262e-05,0.006653818708064464,815
36061016600.0,36061016600.0,0.0030864197530864196,0.0036929827333562174,4.031142675338724e-05,0.021274173752547792,324
36061016900.0,36061016900.0,0.0,0.0013375481657501933,1.5798203950520904e-05,0.007531020567604731,664
36061017000.0,36061017000.0,0.0,0.0021127816565062636,1.908506743469355e-05,0.012498671657127272,394
36061017100.0,36061017100.0,0.0,0.0012951172744676154,8.059667851215021e-06,0.008138090561271395,535
36061017200.0,36061017200.0,0.0,0.0020613438773705844,4.602597013899007e-05,0.012012494695144293,264
36061017300.0,36061017300.0,0.0,0.0016820820251568975,1.5284135582241338e-05,0.009925737140469819,478
36061017401.0,36061017401.0,0.0,0.0024076924604554913,3.114646715044012e-05,0.013763733990490516,299
36061017402.0,36061017402.0,0.0,0.0025277529475991726,2.1955681005195624e-05,0.016543949581687298,149
36061017500.0,36061017500.0,0.004081632653061225,0.006451909882387626,1.216739029799568e-05,0.031835265432763056,490
36061017700.0,36061017700.0,0.002150537634408602,0.0032783000223883464,1.5480888614094018e-05,0.01933655429820066,465
36061018000.0,36061018000.0,0.002053388090349076,0.0057004990323404605,0.00020662545119026453,0.024895663678787528,487
36061018100.0,36061018100.0,0.0,0.0012968114472386274,1.112237611742242e-05,0.008173685602334746,517
36061018400.0,36061018400.0,0.0,0.001160285501259007,2.123793704558026e-05,0.006623320416862043,520
36061018600.0,36061018600.0,0.006993006993006993,0.001898908711176859,2.1023935223532506e-05,0.012141842707492415,143
36061018700.0,36061018700.0,0.0,0.0008905496443597327,4.033505500270382e-06,0.005954252300891902,577
36061019300.0,36061019300.0,0.0,0.0009862068809798551,1.7061297748432143e-05,0.005689341640252756,606
36061019600.0,36061019600.0,0.0,0.0016361138685640018,3.3716563583553205e-05,0.00865976091455038,552
36061019702.0,36061019702.0,0.0,0.0017231797548852442,1.4634916052405093e-05,0.011150448113738777,214
36061019900.0,36061019900.0,0.0,0.0015536774953815093,1.3785866713749872e-05,0.009605026134780295,363
36061020500.0,36061020500.0,0.004210526315789474,0.013153480504575191,0.00046935994496839285,0.04668228753770074,475
36061020600.0,36061020600.0,0.0,0.0017059791442074527,2.4714486594613053e-05,0.010313984267473755,373
36061020701.0,36061020701.0,0.0,0.001625652872661282,1.1803914120146493e-05,0.01100540675958811,84
36061020800.0,36061020800.0,0.004975124378109453,0.002906345661344829,1.9300943325224837e-05,0.01907663281079726,201
36061021303.0,36061021303.0,0.0,0.0010999998096098292,1.2322337086495307e-05,0.007047909944167999,178
36061021500.0,36061021500.0,0.0,0.0012063250530881477,1.2727564811274042e-05,0.007816375676546557,104
36061021600.0,36061021600.0,0.0,0.0012898846097773135,1.956865816491483e-05,0.0077112453618648725,324
36061021703.0,36061021703.0,0.0,0.000928213501312997,2.1629664267288787e-05,0.005337840812522671,128
36061021800.0,36061021800.0,0.0,0.0010012332004315067,1.2872690503237985e-05,0.0062587382435457025,431
36061022000.0,36061022000.0,0.0,0.001074683637220965,7.887255342645832e-06,0.007122224931192385,311
36061022102.0,36061022102.0,0.0,0.0012900466090680618,1.3353095201912455e-05,0.008204835402500152,157
36061022200.0,36061022200.0,0.0,0.001009179663270636,1.2688827552975248e-05,0.006201866404262455,423
36061022301.0,36061022301.0,0.0,0.0010840897605201992,3.3042636276757148e-06,0.007550993755140856,358
36061022400.0,36061022400.0,0.002890173410404624,0.0017425917069465097,1.579859670796695e-05,0.01138935509273785,346
36061022600.0,36061022600.0,0.0,0.0013486812655586612,1.1288504283468075e-05,0.008923067546390632,204
36061022800.0,36061022800.0,0.0,0.001141415057563814,1.1492745790157311e-05,0.007501669531546834,292
36061023100.0,36061023100.0,0.0,0.0014955787225909981,3.0206190271860606e-05,0.008886744334702514,198
36061023400.0,36061023400.0,0.0,0.0020205640801074045,2.3956267058392604e-05,0.013082406547727047,117
