geoid,tract_id,empirical_estimate,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,n_images_by_area
36061007300.0,36061007300.0,0.0009699321047526673,0.34495199931982434,0.012148150594577087,0.9818453414754179,1031
36061007600.0,36061007600.0,0.0,0.2420119546430111,0.006016542507294451,0.9242567975196545,1028
36061007700.0,36061007700.0,0.003092783505154639,0.5781072029555593,0.014564890036179116,0.9999984685389202,970
36061007800.0,36061007800.0,0.0013169446883230904,0.6920906231158108,0.04327339281819118,0.9999999953072182,2278
36061008000.0,36061008000.0,0.0,0.41976740797498785,0.017918124153658222,0.9936519199895738,2116
36061008100.0,36061008100.0,0.0008771929824561404,0.3533914510655721,0.007682878182172371,0.9960621410888386,1140
36061008200.0,36061008200.0,0.0021586616297895305,0.3951631224937511,0.013047993305090568,0.9956502230280351,1853
36061008300.0,36061008300.0,0.0,0.3952713369141456,0.012591437764274346,0.9952560367846875,885
36061008400.0,36061008400.0,0.0,0.31406563143893956,0.012045582665358597,0.965869941799741,1401
36061008700.0,36061008700.0,0.002224694104560623,0.3075083661349083,0.005633402107419738,0.9906939540649284,899
36061008900.0,36061008900.0,0.0,0.30223516485033797,0.005702455246256843,0.9805214840476726,888
36061009100.0,36061009100.0,0.0,0.3236063064200069,0.008231318394189602,0.9804918634811758,1458
36061009200.0,36061009200.0,0.0,0.4187543614551758,0.01757517271278825,0.9950016908880693,1650
36061009300.0,36061009300.0,0.0,0.3821343638903112,0.012843661182650613,0.9930043282369214,1039
36061009400.0,36061009400.0,0.0032658393207054214,0.692506929398867,0.02314267167826897,0.9999999998867259,1531
36061009500.0,36061009500.0,0.000881057268722467,0.359912366138454,0.008041045887245407,0.9968151331381216,1135
36061009600.0,36061009600.0,0.0,0.33432758804571955,0.011742038804908908,0.9788241273684432,1098
36061009700.0,36061009700.0,0.0010162601626016261,0.4663945932355387,0.016833898915359063,0.999395034587322,984
36061009902.0,36061009902.0,0.005780346820809248,0.8971803700810175,0.05196430917663437,0.9999999999999983,865
36061010000.0,36061010000.0,0.0007072135785007072,0.5508905054922383,0.03156795106989224,0.9998607664858181,1414
36061010100.0,36061010100.0,0.0021231422505307855,0.4347142773919142,0.007433701702527976,0.9999366222469636,942
36061010200.0,36061010200.0,0.0007936507936507937,0.48952973014726503,0.020614111639706525,0.9995525018755707,1260
36061010400.0,36061010400.0,0.0,0.403831555659197,0.017280641149943356,0.9937766862398969,1130
36061010801.0,36061010801.0,0.00390625,0.29781779888812526,0.0031821313721166976,0.9927118734722211,256
36061010802.0,36061010802.0,0.0,0.22623143877141266,0.001779749760970778,0.9485537273377328,230
36061010803.0,36061010803.0,0.004048582995951417,0.5848204664726918,0.008960852657478022,0.999999429612558,494
